Sample_ID,Chromosome,Start,End,SegmentMean
B-Met-031-1T-D,6,32013951,57244794,-0.464785
B-Met-031-1T-D,6,57246828,58745455,0.484244
B-Met-031-1T-D,6,61944509,73902414,-0.208217
B-Met-031-1T-D,6,73904174,76343442,0.492825
B-Met-031-1T-D,6,76344422,105300246,-0.206445
B-Met-031-1T-D,6,105308018,112025305,0.68695
B-Met-031-1T-D,6,112029124,117083248,-0.137721
B-Met-031-1T-D,6,117086309,117252669,0.842054
B-Met-031-1T-D,6,117253170,130378642,-0.146263
B-Met-031-1T-D,6,130381180,132271683,0.624631
B-Met-031-1T-D,6,132272813,134210985,-0.14169
B-Met-031-1T-D,6,134212850,144757274,0.451309
B-Met-031-1T-D,6,144758700,145069650,-0.121554
B-Met-031-1T-D,6,145072941,150239520,0.372681
B-Met-031-1T-D,6,150240143,150343379,1.41059
B-Met-031-1T-D,6,150346522,155776934,0.454151
B-Met-031-1T-D,6,155777435,160872088,-0.0500722
B-Met-031-1T-D,6,160872589,161027690,0.563905
B-Met-031-1T-D,6,161032593,161122835,2.3886
B-Met-031-1T-D,6,161123336,171054567,-0.179669
B-Met-031-1T-D,7,10501,5567522,0.160328
B-Met-031-1T-D,7,5567634,6022629,0.895738
B-Met-031-1T-D,7,6022631,6737442,0.0622282
B-Met-031-1T-D,7,6744789,7137742,1.26927
B-Met-031-1T-D,7,7137743,56184007,0.0945305
B-Met-031-1T-D,7,56184508,57938684,1.1138
B-Met-031-1T-D,7,61657309,76826302,0.492804
B-Met-031-1T-D,7,76828497,102141674,0.160082
B-Met-031-1T-D,7,102143609,102453978,0.796101
B-Met-031-1T-D,7,102462486,138432309,0.189708
B-Met-031-1T-D,7,138433911,144069850,0.574284
B-Met-031-1T-D,7,144071824,151960215,0.105398
B-Met-031-1T-D,7,151962122,152551638,1.10674
B-Met-031-1T-D,7,152552139,159128163,0.265772
B-Met-031-1T-D,8,10501,7052063,-1.03434
B-Met-031-1T-D,8,7052064,7804955,0.892107
B-Met-031-1T-D,8,7806650,36215921,-0.939061
B-Met-031-1T-D,8,36215922,38178690,-0.103151
B-Met-031-1T-D,8,38184247,41397294,-0.904291
B-Met-031-1T-D,8,41397434,43398986,-0.179102
B-Met-031-1T-D,8,47458042,52732409,0.0744585
B-Met-031-1T-D,8,52732910,65492846,-0.519705
B-Met-031-1T-D,8,65500249,80942074,-0.075052
B-Met-031-1T-D,8,80942270,85441032,0.585102
B-Met-031-1T-D,8,85441533,87410867,-0.61692
B-Met-031-1T-D,8,87414247,92147967,-0.107978
B-Met-031-1T-D,8,92148468,96281417,0.380486
B-Met-031-1T-D,8,96281918,99162867,0.0120393
B-Met-031-1T-D,8,99168277,106456006,1.4026
B-Met-031-1T-D,8,106456507,113349960,0.987633
B-Met-031-1T-D,8,113353705,125516192,0.152795
B-Met-031-1T-D,8,125516471,146303522,-0.489786
B-Met-031-1T-D,9,15080,21165540,-0.501889
B-Met-031-1T-D,9,21166041,21441076,0.916763
B-Met-031-1T-D,9,21441577,26696908,-0.706822
B-Met-031-1T-D,9,26696909,47317179,0.326608
B-Met-031-1T-D,9,65468180,70858196,1.35842
B-Met-031-1T-D,9,70860128,84302349,0.328694
B-Met-031-1T-D,9,84303656,84751540,1.56348
B-Met-031-1T-D,9,84751541,123874856,0.31946
B-Met-031-1T-D,9,123875779,123933826,-0.580915
B-Met-031-1T-D,9,123935520,141152931,0.351811
B-Met-031-1T-D,10,60501,39076015,0.0489255
B-Met-031-1T-D,10,42602611,46342795,0.214763
B-Met-031-1T-D,10,46343296,48263869,1.72474
B-Met-031-1T-D,10,48264357,48827526,-0.190674
B-Met-031-1T-D,10,48828027,49364863,2.25516
B-Met-031-1T-D,10,49365364,51130465,-0.15661
B-Met-031-1T-D,10,51130592,51829471,1.06396
B-Met-031-1T-D,10,51837885,52369580,-0.345332
B-Met-031-1T-D,10,52369581,65369445,0.404742
B-Met-031-1T-D,10,65369946,73269337,-0.138264
B-Met-031-1T-D,10,73269838,76158337,0.166883
B-Met-031-1T-D,10,76158838,77158005,1.16823
B-Met-031-1T-D,10,77158506,81145459,0.0884074
B-Met-031-1T-D,10,81154031,82112357,0.647569
B-Met-031-1T-D,10,82122190,105759071,0.200875
B-Met-031-1T-D,10,105759624,105781491,-1.04472
B-Met-031-1T-D,10,105785331,124319785,0.151965
B-Met-031-1T-D,10,124320286,124402914,0.917446
B-Met-031-1T-D,10,124403415,135524247,0.124572
B-Met-031-1T-D,11,60501,36657667,-0.0830856
B-Met-031-1T-D,11,36658168,48237860,-0.43847
B-Met-031-1T-D,11,48238361,51566742,0.305546
B-Met-031-1T-D,11,55032375,63438883,-0.444393
B-Met-031-1T-D,11,63439107,67287631,-0.152322
B-Met-031-1T-D,11,67288495,68305359,0.243326
B-Met-031-1T-D,11,68312305,71715862,-0.0994837
B-Met-031-1T-D,11,71716278,73105779,-0.555748
B-Met-031-1T-D,11,73106131,89818616,-0.110345
B-Met-031-1T-D,11,89820800,134946016,-0.491166
B-Met-031-1T-D,12,60501,34431528,0.359556
B-Met-031-1T-D,12,37857195,47173645,-0.176346
B-Met-031-1T-D,12,47173731,49504338,0.174977
B-Met-031-1T-D,12,49504839,49688482,1.18931
B-Met-031-1T-D,12,49689960,50869647,0.0870462
B-Met-031-1T-D,12,50870148,52096698,0.511536
B-Met-031-1T-D,12,52099200,52840472,0.0156486
B-Met-031-1T-D,12,52840973,52885520,1.19176
B-Met-031-1T-D,12,52886432,52986736,0.268465
B-Met-031-1T-D,12,52992681,133841395,-0.144579
B-Met-031-1T-D,13,19020501,19996700,1.35749
B-Met-031-1T-D,13,19997201,57109080,0.169452
B-Met-031-1T-D,13,57260545,115109378,0.111112
B-Met-031-1T-D,14,19057401,20471265,1.18346
B-Met-031-1T-D,14,20471823,28461397,-0.446988
B-Met-031-1T-D,14,28461398,32328386,-0.110836
B-Met-031-1T-D,14,32328887,34396239,-0.671516
B-Met-031-1T-D,14,34398281,43444191,0.34765
B-Met-031-1T-D,14,43597094,45397729,1.52073
B-Met-031-1T-D,14,45398230,46963925,-0.176199
B-Met-031-1T-D,14,46963926,53779502,0.451956
B-Met-031-1T-D,14,53779503,56078265,0.130198
B-Met-031-1T-D,14,56084681,66209128,-0.210422
B-Met-031-1T-D,14,66209629,88894040,-0.491379
B-Met-031-1T-D,14,88895691,106068065,0.0398355
B-Met-031-1T-D,14,106068566,106311259,0.893264
B-Met-031-1T-D,14,106311707,107283226,1.75558
B-Met-031-1T-D,15,20044633,22833023,1.12909
B-Met-031-1T-D,15,22833524,23605962,0.0267298
B-Met-031-1T-D,15,23606367,28566579,-0.494637
B-Met-031-1T-D,15,28567080,32921963,0.0877236
B-Met-031-1T-D,15,32925179,102284799,-0.373888
B-Met-031-1T-D,15,102286983,102520892,1.5836
B-Met-031-1T-D,16,60501,10534319,0.194245
B-Met-031-1T-D,16,10534820,14749067,-0.10738
B-Met-031-1T-D,16,14755748,15091108,1.48247
B-Met-031-1T-D,16,15091609,15841800,0.574511
B-Met-031-1T-D,16,15841903,16487780,1.19072
B-Met-031-1T-D,16,16488281,18422099,0.481501
B-Met-031-1T-D,16,18427020,18793829,1.65192
B-Met-031-1T-D,16,18794330,21289572,0.0917174
B-Met-031-1T-D,16,21290073,21608075,2.11601
B-Met-031-1T-D,16,21608576,21771861,0.14956
B-Met-031-1T-D,16,21772362,21964243,2.22015
B-Met-031-1T-D,16,21964744,22385630,-0.0789607
B-Met-031-1T-D,16,22386131,22686818,2.40092
B-Met-031-1T-D,16,22686819,28330518,-0.118541
B-Met-031-1T-D,16,28332743,28474402,1.04675
B-Met-031-1T-D,16,28478040,28603461,-0.368342
B-Met-031-1T-D,16,28603583,28834079,1.0776
B-Met-031-1T-D,16,28835744,29001628,-0.291921
B-Met-031-1T-D,16,29002129,29674548,1.08539
B-Met-031-1T-D,16,29675049,30218384,-0.080429
B-Met-031-1T-D,16,30218885,30363804,2.19408
B-Met-031-1T-D,16,30364305,31927802,-0.165285
B-Met-031-1T-D,16,31928303,35148746,1.59133
B-Met-031-1T-D,16,46457169,53358807,-0.0966876
B-Met-031-1T-D,16,53359308,67964221,0.178009
B-Met-031-1T-D,16,67964310,77401620,0.372992
B-Met-031-1T-D,16,77402121,90294253,0.124723
B-Met-031-1T-D,17,6010,5234742,-0.0990572
B-Met-031-1T-D,17,5241313,10243718,-0.515256
B-Met-031-1T-D,17,10247116,10451237,0.0737061
B-Met-031-1T-D,17,10451738,18291562,-0.404655
B-Met-031-1T-D,17,18292063,22220573,1.05904
B-Met-031-1T-D,17,25268560,34539296,0.285383
B-Met-031-1T-D,17,34540472,34806518,1.83579
B-Met-031-1T-D,17,34807019,35311207,0.107167
B-Met-031-1T-D,17,35311708,35634007,1.25668
B-Met-031-1T-D,17,35634788,36285043,1.45998
B-Met-031-1T-D,17,36285544,36452648,2.60321
B-Met-031-1T-D,17,36453149,37070728,1.48686
B-Met-031-1T-D,17,37071295,37650947,2.72533
B-Met-031-1T-D,17,37657502,38133311,3.35861
B-Met-031-1T-D,17,38140546,46325834,-0.378436
B-Met-031-1T-D,17,46326892,81194710,0.85571
B-Met-031-1T-D,18,10501,158197,1.89865
B-Met-031-1T-D,18,163307,14101158,-0.935334
B-Met-031-1T-D,18,14101659,15381134,0.130483
B-Met-031-1T-D,18,18520843,32336007,-0.502255
B-Met-031-1T-D,18,32337179,34205712,0.464251
B-Met-031-1T-D,18,34206213,43207112,-0.572637
B-Met-031-1T-D,18,43212314,61328450,-0.104717
B-Met-031-1T-D,18,61328951,78016748,-0.281368
B-Met-031-1T-D,19,60501,280886,2.08909
B-Met-031-1T-D,19,281387,3547545,-0.0643796
B-Met-031-1T-D,19,3548120,4508967,0.29971
B-Met-031-1T-D,19,4510457,7660387,0.601635
B-Met-031-1T-D,19,7670111,8619455,-0.072933
B-Met-031-1T-D,19,8619537,11687403,0.246412
B-Met-031-1T-D,19,11687530,12734640,0.753897
B-Met-031-1T-D,19,12735463,13335586,0.279465
B-Met-031-1T-D,19,13338244,17384994,-0.040583
B-Met-031-1T-D,19,17386585,19897663,0.258565
B-Met-031-1T-D,19,19902426,24364012,0.983031
B-Met-031-1T-D,19,28263183,38571704,0.136947
B-Met-031-1T-D,19,38572205,41312579,-0.0704331
B-Met-031-1T-D,19,41313042,41698668,0.616441
B-Met-031-1T-D,19,41700448,43098052,-0.0863669
B-Met-031-1T-D,19,43098916,43857365,1.55504
B-Met-031-1T-D,19,43857866,44301981,-0.146578
B-Met-031-1T-D,19,44302606,44653050,0.537579
B-Met-031-1T-D,19,44654565,52471926,-0.155088
B-Met-031-1T-D,19,52472257,54134859,0.446816
B-Met-031-1T-D,19,54135360,54726002,-0.307847
B-Met-031-1T-D,19,54726149,54867615,0.554781
B-Met-031-1T-D,19,54867838,55049234,-0.268356
B-Met-031-1T-D,19,55053731,55386821,0.573616
B-Met-031-1T-D,19,55396646,59118483,-0.0290696
B-Met-031-1T-D,20,68350,26256532,0.147352
B-Met-031-1T-D,20,29420070,30028000,0.784931
B-Met-031-1T-D,20,30028501,42974018,-0.0437999
B-Met-031-1T-D,20,42979299,57610181,0.249406
B-Met-031-1T-D,20,57611525,60419222,-0.207544
B-Met-031-1T-D,20,60419723,62965020,0.203358
B-Met-031-1T-D,21,9411694,14987558,1.3766
B-Met-031-1T-D,21,14987717,44473488,0.0560201
B-Met-031-1T-D,21,44473989,44841917,0.850855
B-Met-031-1T-D,21,44845286,45514114,0.0387621
B-Met-031-1T-D,21,45518237,45671581,1.1213
B-Met-031-1T-D,21,45674499,48119395,0.125781
B-Met-031-1T-D,22,16050501,20508931,0.0450092
B-Met-031-1T-D,22,20609932,23029278,0.0926977
B-Met-031-1T-D,22,23029444,23223576,0.833602
B-Met-031-1T-D,22,23230233,51244066,-0.0457617
B-Met-031-1T-D,X,60501,2609736,0.0872693
B-Met-031-1T-D,X,2609828,18275150,-0.429031
B-Met-031-1T-D,X,18276163,47867345,-0.0081192
B-Met-031-1T-D,X,47867773,48316621,0.905318
B-Met-031-1T-D,X,48317122,49157922,-0.0234326
B-Met-031-1T-D,X,49161882,49451642,1.05304
B-Met-031-1T-D,X,49452143,52243866,-0.0268945
B-Met-031-1T-D,X,52244367,52841662,1.29135
B-Met-031-1T-D,X,52842163,58488398,-0.00263149
B-Met-031-1T-D,X,62042081,70523761,-0.0638504
B-Met-031-1T-D,X,70524036,73640971,0.260361
B-Met-031-1T-D,X,73641472,101409237,-0.0721574
B-Met-031-1T-D,X,101409738,101856568,1.00164
B-Met-031-1T-D,X,101857069,134715561,-0.0771637
B-Met-031-1T-D,X,134716062,134928947,1.42029
B-Met-031-1T-D,X,134930171,155260060,0.0221412
B-Met-031-1T-D,Y,2998097,59106038,-0.916475
B-Met-096K-1O-D-12-23,1,10501,1372864,0.0658568
B-Met-096K-1O-D-12-23,1,1375668,1461911,1.12383
B-Met-096K-1O-D-12-23,1,1462540,12853663,0.0483099
B-Met-096K-1O-D-12-23,1,12854063,12980233,0.777781
B-Met-096K-1O-D-12-23,1,12980734,13219581,2.56244
B-Met-096K-1O-D-12-23,1,13328832,13695023,0.831293
B-Met-096K-1O-D-12-23,1,13695524,15616162,-0.0138429
B-Met-096K-1O-D-12-23,1,15623179,15752514,-0.922377
B-Met-096K-1O-D-12-23,1,15753645,16866070,0.0786598
B-Met-096K-1O-D-12-23,1,16866571,17085663,2.63066
B-Met-096K-1O-D-12-23,1,17085763,39976344,-0.0165698
B-Met-096K-1O-D-12-23,1,39976845,53732319,0.0883811
B-Met-096K-1O-D-12-23,1,53736699,93649703,-0.0590122
B-Met-096K-1O-D-12-23,1,93651901,93730458,-0.98447
B-Met-096K-1O-D-12-23,1,93735903,104093695,-0.0364945
B-Met-096K-1O-D-12-23,1,104094903,104301280,0.973484
B-Met-096K-1O-D-12-23,1,104301781,108765825,-0.0771774
B-Met-096K-1O-D-12-23,1,108766326,109102549,0.838179
B-Met-096K-1O-D-12-23,1,109103050,110199047,0.0290873
B-Met-096K-1O-D-12-23,1,110199333,110258027,1.03615
B-Met-096K-1O-D-12-23,1,110259958,115416625,0.0177132
B-Met-096K-1O-D-12-23,1,115417126,115537640,-1.16488
B-Met-096K-1O-D-12-23,1,115538141,120529705,0.0236951
B-Met-096K-1O-D-12-23,1,120539288,121484934,1.4198
B-Met-096K-1O-D-12-23,1,142535935,144851852,1.51392
B-Met-096K-1O-D-12-23,1,144852353,144955292,0.159448
B-Met-096K-1O-D-12-23,1,144955793,145414280,1.95027
B-Met-096K-1O-D-12-23,1,145415278,145811463,-0.000241715
B-Met-096K-1O-D-12-23,1,145811895,146420962,1.26626
B-Met-096K-1O-D-12-23,1,146421558,147465149,0.192227
B-Met-096K-1O-D-12-23,1,147465650,149876749,1.53405
B-Met-096K-1O-D-12-23,1,149877427,152126718,-0.0840129
B-Met-096K-1O-D-12-23,1,152127219,152331360,1.2606
B-Met-096K-1O-D-12-23,1,152331861,161293473,0.00146087
B-Met-096K-1O-D-12-23,1,161298184,161643863,0.67816
B-Met-096K-1O-D-12-23,1,161647117,207669111,-0.0180638
B-Met-096K-1O-D-12-23,1,207679248,207925056,0.714162
B-Met-096K-1O-D-12-23,1,207925557,214786596,-0.0164159
B-Met-096K-1O-D-12-23,1,214787097,214830752,-0.95605
B-Met-096K-1O-D-12-23,1,214832192,248098057,0.014972
B-Met-096K-1O-D-12-23,1,248098558,249240121,0.451237
B-Met-096K-1O-D-12-23,2,10501,87080209,-0.0311318
B-Met-096K-1O-D-12-23,2,87085179,89049595,0.504137
B-Met-096K-1O-D-12-23,2,89050096,90321025,1.10826
B-Met-096K-1O-D-12-23,2,90372026,92267022,3.04433
B-Met-096K-1O-D-12-23,2,95326672,110551541,0.0276755
B-Met-096K-1O-D-12-23,2,110552042,111399041,0.539168
B-Met-096K-1O-D-12-23,2,111399218,131904346,0.0169361
B-Met-096K-1O-D-12-23,2,131904847,132508629,0.879161
B-Met-096K-1O-D-12-23,2,132509130,152364623,-0.0367282
B-Met-096K-1O-D-12-23,2,152369246,152695893,0.650382
B-Met-096K-1O-D-12-23,2,152698416,179312313,-0.00419079
B-Met-096K-1O-D-12-23,2,179314968,179642044,0.451616
B-Met-096K-1O-D-12-23,2,179642146,243188873,-0.0195207
B-Met-096K-1O-D-12-23,3,60501,9979790,-0.063577
B-Met-096K-1O-D-12-23,3,9982533,13417141,0.185442
B-Met-096K-1O-D-12-23,3,13417790,44839448,-0.0491163
B-Met-096K-1O-D-12-23,3,44841805,44894227,-0.894235
B-Met-096K-1O-D-12-23,3,44905688,90311186,0.026283
B-Met-096K-1O-D-12-23,3,93519634,197961930,-0.00708062
B-Met-096K-1O-D-12-23,4,13323,9214000,0.0463963
B-Met-096K-1O-D-12-23,4,9217130,9445758,2.1374
B-Met-096K-1O-D-12-23,4,9446259,49632814,-0.0289744
B-Met-096K-1O-D-12-23,4,52660618,69512320,-0.0148088
B-Met-096K-1O-D-12-23,4,69512821,70361579,0.766023
B-Met-096K-1O-D-12-23,4,70362080,191025802,-0.0238744
B-Met-096K-1O-D-12-23,5,10501,677363,0.127828
B-Met-096K-1O-D-12-23,5,677864,850717,0.996038
B-Met-096K-1O-D-12-23,5,851218,45907753,-0.00996333
B-Met-096K-1O-D-12-23,5,49555075,180904760,-0.036469
B-Met-096K-1O-D-12-23,6,60501,26017960,0.00599842
B-Met-096K-1O-D-12-23,6,26020717,28052757,0.517101
B-Met-096K-1O-D-12-23,6,28053258,52441713,-0.0321265
B-Met-096K-1O-D-12-23,6,52442214,52870101,0.705262
B-Met-096K-1O-D-12-23,6,52871112,57185358,0.0388932
B-Met-096K-1O-D-12-23,6,57188998,57646441,1.65218
B-Met-096K-1O-D-12-23,6,57646442,58745455,0.0989311
B-Met-096K-1O-D-12-23,6,61944509,161027690,-0.0266633
B-Met-096K-1O-D-12-23,6,161032593,161067427,1.97923
B-Met-096K-1O-D-12-23,6,161071369,171054567,-0.0866944
B-Met-096K-1O-D-12-23,7,10501,5800700,0.081546
B-Met-096K-1O-D-12-23,7,5801201,6022629,1.04141
B-Met-096K-1O-D-12-23,7,6022631,6744804,-0.0454315
B-Met-096K-1O-D-12-23,7,6745305,7137742,1.22774
B-Met-096K-1O-D-12-23,7,7137743,32338347,-0.0703226
B-Met-096K-1O-D-12-23,7,32338848,33423450,0.467659
B-Met-096K-1O-D-12-23,7,33427603,43945659,-0.07035
B-Met-096K-1O-D-12-23,7,43946675,44089879,1.21414
B-Met-096K-1O-D-12-23,7,44091428,56184007,-0.0114249
B-Met-096K-1O-D-12-23,7,56184508,57938684,0.924111
B-Met-096K-1O-D-12-23,7,61657309,72718405,0.507647
B-Met-096K-1O-D-12-23,7,72718743,141721537,0.00250325
B-Met-096K-1O-D-12-23,7,141722067,142500213,0.617654
B-Met-096K-1O-D-12-23,7,142510270,143827138,0.0318006
B-Met-096K-1O-D-12-23,7,143827639,144072768,1.89172
B-Met-096K-1O-D-12-23,7,144074212,151960215,-0.0735927
B-Met-096K-1O-D-12-23,7,151962122,152551638,0.898147
B-Met-096K-1O-D-12-23,7,152552139,159128163,-0.108454
B-Met-096K-1O-D-12-23,8,10501,7052063,-0.0677282
B-Met-096K-1O-D-12-23,8,7052064,8175174,1.23067
B-Met-096K-1O-D-12-23,8,8175675,43398986,-0.000735372
B-Met-096K-1O-D-12-23,8,47458042,146303522,-0.0479911
B-Met-096K-1O-D-12-23,9,14806,47317179,0.0381652
B-Met-096K-1O-D-12-23,9,65468180,70858196,1.08277
B-Met-096K-1O-D-12-23,9,70860128,72882891,-0.0076627
B-Met-096K-1O-D-12-23,9,72892225,72959185,-1.14745
B-Met-096K-1O-D-12-23,9,72961520,84302349,0.00555614
B-Met-096K-1O-D-12-23,9,84303656,85174315,0.991407
B-Met-096K-1O-D-12-23,9,85174316,123874856,-0.00266701
B-Met-096K-1O-D-12-23,9,123875779,123937502,-0.923475
B-Met-096K-1O-D-12-23,9,123939440,141152931,0.0232759
B-Met-096K-1O-D-12-23,10,60501,39076015,0.0257903
B-Met-096K-1O-D-12-23,10,42602611,46342795,0.0330075
B-Met-096K-1O-D-12-23,10,46343296,47428669,1.6657
B-Met-096K-1O-D-12-23,10,47529670,135524247,-0.00249661
B-Met-096K-1O-D-12-23,11,60501,900110,0.0344744
B-Met-096K-1O-D-12-23,11,900935,1279597,0.343228
B-Met-096K-1O-D-12-23,11,1280171,48345991,-0.0107365
B-Met-096K-1O-D-12-23,11,48346492,51566742,0.829359
B-Met-096K-1O-D-12-23,11,55032375,60511467,0.141502
B-Met-096K-1O-D-12-23,11,60511968,66136142,-0.0908477
B-Met-096K-1O-D-12-23,11,66136530,89451040,0.0361103
B-Met-096K-1O-D-12-23,11,89451541,89818616,1.04493
B-Met-096K-1O-D-12-23,11,89819117,134946016,-0.0224049
B-Met-096K-1O-D-12-23,12,60501,34431528,-0.000949455
B-Met-096K-1O-D-12-23,12,37857195,52840472,0.0155208
B-Met-096K-1O-D-12-23,12,52840973,52914080,1.05463
B-Met-096K-1O-D-12-23,12,52914581,133841395,0.0153965
B-Met-096K-1O-D-12-23,13,19020501,19996700,1.15877
B-Met-096K-1O-D-12-23,13,19997201,57109080,-0.0181354
B-Met-096K-1O-D-12-23,13,57260545,115109378,-0.0582353
B-Met-096K-1O-D-12-23,14,19057401,20180593,1.86063
B-Met-096K-1O-D-12-23,14,20181094,43444191,-0.00806897
B-Met-096K-1O-D-12-23,14,43597094,64428343,-0.0376373
B-Met-096K-1O-D-12-23,14,64430616,64632128,-0.477286
B-Met-096K-1O-D-12-23,14,64633950,106054211,-0.0127533
B-Met-096K-1O-D-12-23,14,106054425,107283226,1.19767
B-Met-096K-1O-D-12-23,15,20044633,22833023,1.79396
B-Met-096K-1O-D-12-23,15,22833524,23086411,0.110895
B-Met-096K-1O-D-12-23,15,23086912,23605962,1.09005
B-Met-096K-1O-D-12-23,15,23606367,28566579,-0.117171
B-Met-096K-1O-D-12-23,15,28567080,32921963,0.484514
B-Met-096K-1O-D-12-23,15,32925179,43941032,-0.0196364
B-Met-096K-1O-D-12-23,15,43941533,44043830,1.42121
B-Met-096K-1O-D-12-23,15,44044999,102284799,0.0211143
B-Met-096K-1O-D-12-23,15,102286983,102520892,1.84619
B-Met-096K-1O-D-12-23,16,60501,14802299,0.0146849
B-Met-096K-1O-D-12-23,16,14802800,15123913,1.31598
B-Met-096K-1O-D-12-23,16,15125591,15188090,-0.285472
B-Met-096K-1O-D-12-23,16,15188591,15489253,1.55569
B-Met-096K-1O-D-12-23,16,15494643,16344937,0.0961718
B-Met-096K-1O-D-12-23,16,16345819,18793829,0.975859
B-Met-096K-1O-D-12-23,16,18794330,18866226,0.0953471
B-Met-096K-1O-D-12-23,16,18869456,18911322,-0.744895
B-Met-096K-1O-D-12-23,16,18911823,21289572,0.176371
B-Met-096K-1O-D-12-23,16,21290073,21608075,2.19049
B-Met-096K-1O-D-12-23,16,21608576,21771861,0.207633
B-Met-096K-1O-D-12-23,16,21772362,21964243,2.14936
B-Met-096K-1O-D-12-23,16,21964744,22385630,0.0508924
B-Met-096K-1O-D-12-23,16,22386131,22686818,2.40269
B-Met-096K-1O-D-12-23,16,22686819,28330518,0.0116603
B-Met-096K-1O-D-12-23,16,28332743,28474402,0.883383
B-Met-096K-1O-D-12-23,16,28478040,28659638,-0.0505675
