Sample_ID,Chromosome,Start,End,SegmentMean
WCM236_T1,14,105957462,107283034,0.26
WCM236_T1,15,20170150,102517642,0.0
WCM236_T1,16,97428,90233622,0.01
WCM236_T1,17,131595,10728644,0.04
WCM236_T1,17,10728805,15222449,-0.89
WCM236_T1,17,15231340,81083567,0.04
WCM236_T1,18,48262,78005164,-0.05
WCM236_T1,19,281503,59083988,0.09
WCM236_T1,20,68397,62904845,0.0
WCM236_T1,21,9907283,33371489,-0.07
WCM236_T1,21,33641387,48084207,0.57
WCM236_T1,22,16287451,51219138,0.06
WCM236_T1,X,2707734,154509348,-0.08
WCM244_O1,1,69640,94079453,1.17
WCM244_O1,1,94107895,145532824,0.82
WCM244_O1,1,145533175,170136883,0.42
WCM244_O1,1,170501287,176145129,1.39
WCM244_O1,1,176153780,190423807,0.49
WCM244_O1,1,192128423,249212346,1.31
WCM244_O1,2,41609,96049771,1.35
WCM244_O1,2,96071352,242946607,0.77
WCM244_O1,3,239436,87322548,0.41
WCM244_O1,3,87325485,89480374,1.32
WCM244_O1,3,89498428,178785528,1.08
WCM244_O1,3,178916838,197896711,1.38
WCM244_O1,4,59339,53740153,1.41
WCM244_O1,4,53751932,62363056,1.07
WCM244_O1,4,62383135,78987170,0.81
WCM244_O1,4,78989716,190426471,0.46
WCM244_O1,5,140608,45645537,1.71
WCM244_O1,5,45695959,180687808,0.49
WCM244_O1,6,203615,2675341,-0.8
WCM244_O1,6,2678502,24141399,0.47
WCM244_O1,6,24145811,57183355,1.14
WCM244_O1,6,57244780,105177591,0.1
WCM244_O1,6,105178279,163991726,0.57
WCM244_O1,6,165108725,170892693,0.91
WCM244_O1,7,193222,6026685,1.44
WCM244_O1,7,6026854,8126054,0.84
WCM244_O1,7,8126132,27285925,1.53
WCM244_O1,7,27565986,41533265,2.02
WCM244_O1,7,41729271,53103995,0.82
WCM244_O1,7,53104228,57529593,2.66
WCM244_O1,7,63529985,90042282,0.82
WCM244_O1,7,90042657,93518394,1.18
WCM244_O1,7,93519564,100465759,0.82
WCM244_O1,7,100466296,100624696,0.8
WCM244_O1,7,100633960,103179747,0.86
WCM244_O1,7,103180850,104909254,1.86
WCM244_O1,7,104946921,158937416,0.81
WCM244_O1,8,190900,3038687,-0.24
WCM244_O1,8,3045467,19363272,-1.02
WCM244_O1,8,19456683,43211980,-0.12
WCM244_O1,8,47752739,82715444,1.68
WCM244_O1,8,82752093,86556255,0.92
WCM244_O1,8,86556667,107773477,0.99
WCM244_O1,8,107773675,146279481,1.25
WCM244_O1,9,17075,21011649,0.47
WCM244_O1,9,21015907,22029444,-3.66
WCM244_O1,9,22447070,71395275,0.48
WCM244_O1,9,71395347,90654626,1.03
WCM244_O1,9,90654807,116353630,1.51
WCM244_O1,9,116356394,119770441,0.95
WCM244_O1,9,119802135,141111414,1.47
WCM244_O1,10,225960,74906119,0.8
WCM244_O1,10,74908031,85902464,1.14
WCM244_O1,10,85903786,135440108,0.77
WCM244_O1,11,193127,48511020,1.44
WCM244_O1,11,48511190,60666721,1.24
WCM244_O1,11,60668157,60709578,1.42
WCM244_O1,11,60711172,62259224,1.06
WCM244_O1,11,62284237,68517925,0.86
WCM244_O1,11,68522318,71907223,1.86
WCM244_O1,11,71927960,76062620,0.79
WCM244_O1,11,76066681,76507692,1.82
WCM244_O1,11,76572103,91536495,0.85
WCM244_O1,11,92085388,134856626,1.18
WCM244_O1,12,148811,863408,-0.04
WCM244_O1,12,922951,1137583,-4.33
WCM244_O1,12,1192416,8289500,1.6
WCM244_O1,12,8290795,16758746,0.83
WCM244_O1,12,17142035,26026977,3.2
WCM244_O1,12,26208340,27915718,1.0
WCM244_O1,12,27915955,116446729,0.53
WCM244_O1,12,116450675,120204912,0.93
WCM244_O1,12,120208699,126138719,1.14
WCM244_O1,12,126138906,133770086,0.84
WCM244_O1,12,133779369,133810704,0.73
WCM244_O1,13,19600515,36776082,0.91
WCM244_O1,13,36788647,53418977,1.21
WCM244_O1,13,53419591,115089411,0.77
WCM244_O1,14,19377737,42997963,-0.18
WCM244_O1,14,44973899,53327118,1.13
WCM244_O1,14,53327743,63511865,0.35
WCM244_O1,14,63671736,64814270,1.26
WCM244_O1,14,64855007,65734404,1.59
WCM244_O1,14,65801884,69347644,2.53
WCM244_O1,14,69349300,75052587,1.65
WCM244_O1,14,75052813,80164247,0.81
WCM244_O1,14,80319980,107283027,-0.16
WCM244_O1,15,20170145,25415903,0.44
WCM244_O1,15,25417807,41388040,0.78
WCM244_O1,15,41388391,41570972,0.56
WCM244_O1,15,41571543,48058071,1.09
WCM244_O1,15,48058318,50535039,0.85
WCM244_O1,15,50535400,64215475,0.37
WCM244_O1,15,64217046,102517660,0.78
WCM244_O1,16,67604,585328,1.74
WCM244_O1,16,593277,681404,1.73
WCM244_O1,16,682781,2946758,0.5
WCM244_O1,16,2949149,3778088,1.03
WCM244_O1,16,3778468,4927425,0.45
WCM244_O1,16,4930134,5064917,1.23
WCM244_O1,16,5075661,33965562,0.74
WCM244_O1,16,34257001,52060305,2.03
WCM244_O1,16,52061028,71319362,0.27
WCM244_O1,16,71319665,77393269,1.81
WCM244_O1,16,77396096,90233601,0.39
WCM244_O1,17,131595,465775,1.01
WCM244_O1,17,489536,17810769,0.8
WCM244_O1,17,17881006,21188256,1.35
WCM244_O1,17,21191389,32647399,1.06
WCM244_O1,17,32647924,57430921,0.7
WCM244_O1,17,57431029,57963524,1.03
WCM244_O1,17,57968299,60788677,1.72
WCM244_O1,17,60799880,71197323,1.92
WCM244_O1,17,71197646,81083567,1.71
WCM244_O1,18,48209,346459,1.16
WCM244_O1,18,346549,21399946,1.1
WCM244_O1,18,21402298,30926190,1.25
WCM244_O1,18,30928939,78005210,0.38
WCM244_O1,19,281413,31769763,0.83
WCM244_O1,19,31770009,59083951,0.56
WCM244_O1,20,68363,21142550,1.33
WCM244_O1,20,21142813,29632645,0.66
WCM244_O1,20,29845538,44453279,1.83
WCM244_O1,20,44455883,62904866,1.45
WCM244_O1,21,9826235,48084277,1.0
WCM244_O1,22,17063440,32270265,1.53
WCM244_O1,22,32272244,51215107,0.35
WCM244_O1,X,2700148,57935857,1.73
WCM244_O1,X,57936244,68049652,0.92
WCM244_O1,X,68058663,72434261,1.15
WCM244_O1,X,72667300,75394758,1.76
WCM244_O1,X,75395368,114427186,1.07
WCM244_O1,X,114880815,154509348,0.87
WCM244_T1,1,69594,36068886,0.42
WCM244_T1,1,36070864,147091108,0.58
WCM244_T1,1,147091220,169839399,0.32
WCM244_T1,1,169842856,176661298,0.85
WCM244_T1,1,176664947,192545026,0.22
WCM244_T1,1,192545936,249212401,0.59
WCM244_T1,2,41615,95537461,0.83
WCM244_T1,2,95537600,242946616,0.21
WCM244_T1,3,239451,87295049,-0.05
WCM244_T1,3,87299075,89498428,0.45
WCM244_T1,3,89499490,178561021,0.05
WCM244_T1,3,178742858,197896714,0.65
WCM244_T1,4,59345,79176401,0.69
WCM244_T1,4,79186216,190426471,0.26
WCM244_T1,5,140632,45461972,0.99
WCM244_T1,5,45645497,180687773,0.02
WCM244_T1,6,203695,24141352,-0.83
WCM244_T1,6,24145830,170892745,0.08
WCM244_T1,7,193253,4845281,0.63
WCM244_T1,7,4854989,5925697,1.83
WCM244_T1,7,5966172,8124546,0.17
WCM244_T1,7,8125827,21521691,1.27
WCM244_T1,7,21550761,26223348,0.86
WCM244_T1,7,26224264,40538651,1.42
WCM244_T1,7,40723727,47698737,0.19
WCM244_T1,7,47698826,57529644,0.83
WCM244_T1,7,63529927,158937416,0.14
WCM244_T1,8,190907,43212026,-1.03
WCM244_T1,8,47752730,48689496,0.8
WCM244_T1,8,48690358,85097244,1.01
WCM244_T1,8,85441586,146279480,0.67
WCM244_T1,9,17107,21015944,-0.34
WCM244_T1,9,21026687,22029490,-11.99
WCM244_T1,9,22447098,91360757,-0.11
WCM244_T1,9,91606084,116346111,0.62
WCM244_T1,9,116346287,119858338,-0.02
WCM244_T1,9,119903730,140991049,0.63
WCM244_T1,9,140995611,141111414,-0.24
WCM244_T1,10,225958,3124630,0.28
WCM244_T1,10,3141531,38654849,0.61
WCM244_T1,10,38679844,74769587,0.06
WCM244_T1,10,74773994,85901355,0.44
WCM244_T1,10,85902479,135440081,0.03
WCM244_T1,11,193102,207321,0.23
WCM244_T1,11,208872,58190683,0.54
WCM244_T1,11,58206994,68529018,0.5
WCM244_T1,11,68530123,71907197,1.43
WCM244_T1,11,71927944,134856498,0.56
WCM244_T1,12,148811,1192715,-1.01
WCM244_T1,12,1213952,7807218,0.68
WCM244_T1,12,7818453,16758746,0.06
WCM244_T1,12,17141960,20522244,2.78
WCM244_T1,12,20522499,26275976,1.98
WCM244_T1,12,26276647,27180320,0.43
WCM244_T1,12,27181218,32687343,-0.17
WCM244_T1,12,32717080,40110624,0.98
WCM244_T1,12,40114724,133810883,0.09
WCM244_T1,13,19600515,115089411,0.05
WCM244_T1,14,19377701,42360928,0.13
WCM244_T1,14,42361108,63511865,0.83
WCM244_T1,14,63671598,75070402,1.92
WCM244_T1,14,75130623,80164241,0.99
WCM244_T1,14,80319937,107283027,-0.32
WCM244_T1,15,20170036,23685517,0.64
WCM244_T1,15,23686112,48056060,-0.2
WCM244_T1,15,48056422,65930472,-0.64
WCM244_T1,15,65931958,102517662,-0.32
WCM244_T1,16,67604,585352,0.9
WCM244_T1,16,593277,4867646,0.03
WCM244_T1,16,4871592,33965562,0.13
WCM244_T1,16,34256892,51185144,1.3
WCM244_T1,16,52060303,71319663,0.01
WCM244_T1,16,71392790,77756514,1.21
WCM244_T1,16,77759509,90233626,-0.09
WCM244_T1,17,131595,17896080,-0.28
WCM244_T1,17,17897693,21101811,0.41
WCM244_T1,17,21102150,32962099,0.84
WCM244_T1,17,32963037,57682528,0.53
WCM244_T1,17,57682851,81083561,1.22
WCM244_T1,18,48338,30950015,0.59
WCM244_T1,18,30969567,78005219,-0.02
WCM244_T1,19,281395,24310727,0.06
WCM244_T1,19,29567134,32973077,0.83
WCM244_T1,19,33072177,59083953,-0.01
WCM244_T1,20,68375,23433327,0.95
WCM244_T1,20,23472389,29956507,-0.02
WCM244_T1,20,29960828,39609426,1.12
WCM244_T1,20,39634616,56730539,0.7
WCM244_T1,20,56735809,62904866,0.09
WCM244_T1,21,9826203,48084282,0.47
WCM244_T1,22,17063476,29025797,0.7
WCM244_T1,22,29085131,31137177,1.08
WCM244_T1,22,31218682,32110458,0.55
WCM244_T1,22,32110652,51215137,-0.22
WCM244_T1,X,2700125,57367812,0.66
WCM244_T1,X,57405122,154509348,0.26
WCM331_O1,1,69594,15911349,-0.1
WCM331_O1,1,15944276,24998726,1.01
WCM331_O1,1,25098341,28887859,-0.94
WCM331_O1,1,28891236,33361536,0.67
WCM331_O1,1,33363906,55352290,0.96
WCM331_O1,1,55352635,64606096,0.72
WCM331_O1,1,64608180,120465290,0.31
WCM331_O1,1,120466378,145457084,0.53
WCM331_O1,1,145457968,154320956,0.89
WCM331_O1,1,154321384,157512771,1.24
WCM331_O1,1,157512910,173878776,0.84
WCM331_O1,1,173878968,185069060,1.55
WCM331_O1,1,185069340,205073070,1.01
WCM331_O1,1,205074282,205494318,1.63
WCM331_O1,1,205495233,205819175,1.04
WCM331_O1,1,205859360,249212369,0.51
WCM331_O1,2,41614,66794619,1.27
WCM331_O1,2,66795899,67630980,0.81
WCM331_O1,2,67631438,95775772,0.77
WCM331_O1,2,95780890,212570049,0.99
WCM331_O1,2,212576873,224749374,1.37
WCM331_O1,2,224759000,242946604,1.55
WCM331_O1,3,239588,37559040,0.33
WCM331_O1,3,37560753,38436996,0.76
WCM331_O1,3,38438562,67411166,0.41
WCM331_O1,3,67426194,89499355,0.78
WCM331_O1,3,89521699,197894726,0.32
WCM331_O1,4,59339,190426502,-0.1
WCM331_O1,5,140532,50137830,1.22
WCM331_O1,5,50679507,76251674,-0.16
WCM331_O1,5,76254685,173035285,0.53
WCM331_O1,5,173036394,180687814,0.96
WCM331_O1,6,203516,170893411,0.51
WCM331_O1,7,193222,540862,0.62
WCM331_O1,7,550569,64441797,0.52
WCM331_O1,7,64451699,158937416,0.95
WCM331_O1,8,190906,41391860,-0.05
WCM331_O1,8,41393957,146279434,0.89
WCM331_O1,9,116887,732554,1.11
WCM331_O1,9,734800,34371844,0.85
WCM331_O1,9,34372295,38622116,1.04
WCM331_O1,9,39078439,139440693,-0.01
WCM331_O1,9,139562807,139927647,0.7
WCM331_O1,9,139929354,141111414,0.07
WCM331_O1,10,226016,106209903,0.48
WCM331_O1,10,106214247,114925644,0.86
WCM331_O1,10,115312942,115804670,1.44
WCM331_O1,10,115804975,135440108,0.85
WCM331_O1,11,193146,31838119,-0.03
WCM331_O1,11,32112959,90602350,0.62
WCM331_O1,11,91536584,112119607,-0.16
WCM331_O1,11,112123095,121177953,0.02
WCM331_O1,11,121178210,134856562,-0.04
WCM331_O1,12,148673,12044495,-0.02
WCM331_O1,12,12232396,16115842,1.3
WCM331_O1,12,16185519,28726211,1.74
WCM331_O1,12,29423410,45568065,1.09
WCM331_O1,12,45610124,46764997,3.54
WCM331_O1,12,47160184,49334852,2.46
WCM331_O1,12,49360005,112530866,-0.02
WCM331_O1,12,112546570,113266178,1.03
WCM331_O1,12,113269597,133810735,0.05
WCM331_O1,13,19600515,66540539,0.39
WCM331_O1,13,66792393,115089411,0.68
WCM331_O1,14,19377711,23533656,0.38
WCM331_O1,14,23535178,31061628,-0.19
WCM331_O1,14,31067748,58953846,-0.38
WCM331_O1,14,58954731,107283077,-0.2
WCM331_O1,15,20170036,102506276,-0.23
WCM331_O1,16,97428,32077671,0.4
WCM331_O1,16,32486548,34682251,0.12
WCM331_O1,16,46509846,74339613,-1.15
WCM331_O1,16,74366531,74444915,-0.83
WCM331_O1,16,74446995,76902888,0.3
WCM331_O1,16,77225374,90233622,-1.16
WCM331_O1,17,131595,33446133,-0.18
WCM331_O1,17,33446561,40104655,-1.16
WCM331_O1,17,40107290,45759767,0.42
WCM331_O1,17,45773490,47014418,1.39
WCM331_O1,17,47014642,81083170,0.81
WCM331_O1,18,48209,78005219,0.29
WCM331_O1,19,281506,9639403,-0.17
WCM331_O1,19,9639788,10943751,0.48
WCM331_O1,19,10945790,12740068,0.97
WCM331_O1,19,12757497,16677437,1.43
WCM331_O1,19,16678932,20027456,0.9
WCM331_O1,19,20044240,24310721,-0.64
WCM331_O1,19,29567134,41770422,2.13
WCM331_O1,19,41770675,52222951,0.44
WCM331_O1,19,52249211,54310858,-0.02
WCM331_O1,19,54312960,59083968,0.39
WCM331_O1,20,68373,870867,2.33
WCM331_O1,20,896605,13107244,1.52
WCM331_O1,20,13134732,62904845,0.84
WCM331_O1,21,9907297,48084282,0.33
WCM331_O1,22,16287480,19511943,-0.18
WCM331_O1,22,19704889,20940881,1.35
WCM331_O1,22,21044815,51215142,-0.17
WCM331_O1,X,2700139,2825522,0.96
WCM331_O1,X,2825640,41586761,0.49
WCM331_O1,X,41586833,154509348,0.87
WCM331_T1,1,69610,15911349,0.15
WCM331_T1,1,15944219,24995821,1.3
WCM331_T1,1,24996788,28863367,0.29
WCM331_T1,1,28864345,64516373,1.23
WCM331_T1,1,64603128,145415341,0.5
WCM331_T1,1,145416320,154317153,1.43
WCM331_T1,1,154317494,157514639,1.72
WCM331_T1,1,157516015,173795852,1.37
WCM331_T1,1,173797503,173883957,1.42
WCM331_T1,1,173886355,174781082,1.8
WCM331_T1,1,174846669,185069038,2.15
WCM331_T1,1,185069335,205760795,1.67
WCM331_T1,1,205764147,248224842,1.29
WCM331_T1,1,248262880,249212366,1.1
WCM331_T1,2,41623,67626687,1.51
WCM331_T1,2,67630082,90229522,0.95
WCM331_T1,2,90248934,211515089,1.21
WCM331_T1,2,211518809,212576834,1.08
WCM331_T1,2,212578300,242946604,1.71
WCM331_T1,3,239431,49133512,0.28
WCM331_T1,3,49135675,49463784,0.89
WCM331_T1,3,49466633,67048795,0.29
WCM331_T1,3,67049472,167183412,0.89
WCM331_T1,3,167184878,197680973,1.23
WCM331_T1,3,197682638,197894720,0.69
WCM331_T1,4,59345,17838881,0.08
WCM331_T1,4,17839379,190426502,0.36
WCM331_T1,5,140532,50137830,1.6
WCM331_T1,5,50679503,76259244,0.24
WCM331_T1,5,76264711,173035281,0.93
WCM331_T1,5,173036394,180687814,1.33
WCM331_T1,6,203516,170893437,0.88
WCM331_T1,7,193253,720324,1.25
WCM331_T1,7,731177,20682884,0.78
WCM331_T1,7,20685385,158937416,1.17
WCM331_T1,8,190908,39872935,0.3
WCM331_T1,8,39873117,146279475,1.23
WCM331_T1,9,116842,39177399,1.23
WCM331_T1,9,39361086,139440693,0.38
WCM331_T1,9,139562813,139918614,1.04
WCM331_T1,9,139923206,141111414,0.52
WCM331_T1,10,225995,106057397,0.93
WCM331_T1,10,106059019,114905852,1.27
WCM331_T1,10,114910882,115674732,1.91
WCM331_T1,10,115804270,135440080,1.37
WCM331_T1,11,193146,31838094,0.41
WCM331_T1,11,32112979,69518619,0.93
WCM331_T1,11,69588231,71293826,2.7
WCM331_T1,11,71302607,82968353,1.53
WCM331_T1,11,82972980,113631622,1.17
WCM331_T1,11,113639564,120336035,1.79
WCM331_T1,11,120337964,134856559,0.43
WCM331_T1,12,148673,12044481,0.87
WCM331_T1,12,12232247,16189197,2.02
WCM331_T1,12,16189672,28726211,2.31
WCM331_T1,12,29423485,45567946,1.75
WCM331_T1,12,45610132,46765038,3.91
WCM331_T1,12,47160236,49334842,2.94
WCM331_T1,12,49359974,133810788,0.93
WCM331_T1,13,19600515,46070351,0.54
WCM331_T1,13,46077458,115089411,0.16
WCM331_T1,14,19377716,23533649,0.63
WCM331_T1,14,23535178,107283096,-0.02
WCM331_T1,15,20169972,102506273,-0.01
WCM331_T1,16,97443,32077476,0.7
WCM331_T1,16,32077671,74446957,-0.84
WCM331_T1,16,74447514,76902888,0.6
WCM331_T1,16,77225374,90233622,-0.89
WCM331_T1,17,131595,33448818,0.03
WCM331_T1,17,33454142,40104655,-1.03
WCM331_T1,17,40107272,40125703,0.38
WCM331_T1,17,40125850,45758027,0.66
WCM331_T1,17,45759767,47018313,1.64
WCM331_T1,17,47021318,81083526,1.04
WCM331_T1,18,48236,78005219,0.48
WCM331_T1,19,281422,9639337,-0.04
WCM331_T1,19,9639597,11325274,0.67
WCM331_T1,19,11326071,12759133,1.25
WCM331_T1,19,12759996,16764907,1.61
WCM331_T1,19,16770247,20003337,1.08
WCM331_T1,19,20003527,24310783,-0.31
WCM331_T1,19,29567134,41763492,2.37
WCM331_T1,19,41765574,59083985,0.54
WCM331_T1,20,68396,869048,2.64
WCM331_T1,20,870870,16486740,1.77
WCM331_T1,20,16488737,62904863,1.05
WCM331_T1,21,9907309,48084277,0.98
WCM331_T1,22,16287446,19511971,-0.09
WCM331_T1,22,19704889,20940916,1.71
WCM331_T1,22,21044345,30857349,0.03
WCM331_T1,22,30857565,30977516,1.6
WCM331_T1,22,30980358,51215138,0.04
WCM331_T1,X,2700110,2773079,1.29
WCM331_T1,X,2774545,41586721,0.85
WCM331_T1,X,41586833,154509348,1.26
WCM331_T2,1,69610,15911349,0.05
WCM331_T2,1,15944249,24998708,0.99
WCM331_T2,1,25098341,27995825,-0.26
WCM331_T2,1,28054047,28864463,0.33
WCM331_T2,1,28880225,55521701,1.12
WCM331_T2,1,55523137,57431529,0.56
WCM331_T2,1,57476395,64516388,1.18
WCM331_T2,1,64603115,145367178,0.56
WCM331_T2,1,145415483,154317153,1.38
WCM331_T2,1,154317489,156899221,1.67
WCM331_T2,1,156899509,173915723,1.33
WCM331_T2,1,173915909,185062271,1.9
WCM331_T2,1,185067225,205817094,1.43
WCM331_T2,1,205819187,249212369,1.04
WCM331_T2,2,41623,66798642,1.5
WCM331_T2,2,67624664,96643871,0.91
WCM331_T2,2,96646412,97790225,1.28
WCM331_T2,2,97815075,97866198,-0.98
WCM331_T2,2,97868074,211019274,1.17
WCM331_T2,2,211053772,211089960,1.68
WCM331_T2,2,211155772,222434879,1.52
WCM331_T2,2,222436945,242946607,1.72
WCM331_T2,3,239339,37574880,0.35
WCM331_T2,3,37584056,38519424,0.83
WCM331_T2,3,38519660,49133488,0.37
WCM331_T2,3,49135530,49466625,0.88
WCM331_T2,3,49548141,67570921,0.43
WCM331_T2,3,67578577,167345010,0.96
WCM331_T2,3,167351211,197672489,1.22
WCM331_T2,3,197678047,197894712,0.93
WCM331_T2,4,59331,190426502,0.07
WCM331_T2,5,140532,50129850,1.34
WCM331_T2,5,50130848,76331510,0.07
WCM331_T2,5,76332402,173035281,0.66
WCM331_T2,5,173036394,180687812,1.2
WCM331_T2,6,203548,170893406,0.64
WCM331_T2,7,193265,558609,1.1
WCM331_T2,7,590199,21631022,0.68
WCM331_T2,7,21631192,96324184,0.95
WCM331_T2,7,96339050,106809471,1.09
WCM331_T2,7,106820376,158937416,0.91
WCM331_T2,8,190906,39442197,0.04
WCM331_T2,8,39442821,43171038,0.66
WCM331_T2,8,43172515,146279424,1.0
WCM331_T2,9,116894,39361095,0.98
WCM331_T2,9,40503123,139418260,0.11
WCM331_T2,9,139438514,139926432,0.78
WCM331_T2,9,139927647,141111414,0.18
WCM331_T2,10,226016,106209934,0.66
WCM331_T2,10,106214267,114900996,1.03
WCM331_T2,10,114903696,115885771,1.56
WCM331_T2,10,115887371,135440108,1.08
WCM331_T2,11,193146,31838094,0.08
WCM331_T2,11,32112959,32460464,0.95
WCM331_T2,11,32460703,69518593,0.69
WCM331_T2,11,69588127,70644651,3.0
WCM331_T2,11,70653116,75298515,1.41
WCM331_T2,11,75298797,113630985,1.05
WCM331_T2,11,113631267,120337964,1.6
WCM331_T2,11,120340088,134856603,0.1
WCM331_T2,12,148673,12044494,0.67
WCM331_T2,12,12232336,16043551,1.72
WCM331_T2,12,16046986,28724170,2.12
WCM331_T2,12,28726237,43887027,1.44
WCM331_T2,12,43896202,45610128,2.28
WCM331_T2,12,45664250,46765009,3.84
WCM331_T2,12,47160236,49334852,2.68
WCM331_T2,12,49359880,133810713,0.69
WCM331_T2,13,19600515,115089411,0.19
WCM331_T2,14,19377727,23532690,0.63
WCM331_T2,14,23533318,107283197,-0.02
WCM331_T2,15,20170122,102506284,0.0
WCM331_T2,16,97488,34681774,0.52
WCM331_T2,16,34682250,74385986,-0.95
WCM331_T2,16,74394706,76587331,0.53
WCM331_T2,16,76587760,90233622,-0.93
WCM331_T2,17,131595,33448818,0.03
WCM331_T2,17,33454240,40101393,-0.96
WCM331_T2,17,40104665,40125692,-0.03
WCM331_T2,17,40125811,45758027,0.64
WCM331_T2,17,45759767,47210506,1.61
WCM331_T2,17,47218744,81083522,1.05
WCM331_T2,18,48236,78005215,0.5
WCM331_T2,19,281430,9639269,0.02
WCM331_T2,19,9639515,11224265,0.66
WCM331_T2,19,11224361,11333755,1.07
WCM331_T2,19,11333767,16764924,1.55
WCM331_T2,19,16770238,20308825,1.05
WCM331_T2,19,20369297,24310731,-0.04
WCM331_T2,19,29567134,41759531,2.35
WCM331_T2,19,41762366,59083970,0.59
WCM331_T2,20,68397,870921,2.53
WCM331_T2,20,896737,16486740,1.76
WCM331_T2,20,16488745,62904925,1.04
WCM331_T2,21,9907316,48084277,0.97
WCM331_T2,22,17060362,19511953,-0.05
WCM331_T2,22,19704812,20940916,1.63
WCM331_T2,22,21044815,30857302,0.03
WCM331_T2,22,30857591,30984107,1.63
WCM331_T2,22,30985195,51215145,0.05
WCM331_T2,X,2700162,41646494,0.6
WCM331_T2,X,41712457,154509348,0.98
WCM331_T3,1,69610,15909850,0.41
WCM331_T3,1,15911349,24987868,1.43
WCM331_T3,1,24989259,28864399,0.66
WCM331_T3,1,28880201,65325874,1.45
WCM331_T3,1,65330555,116202304,1.19
WCM331_T3,1,116206403,145299923,1.46
WCM331_T3,1,145367178,205687472,2.19
WCM331_T3,1,205688795,228290221,1.73
WCM331_T3,1,228294567,240255053,2.21
WCM331_T3,1,240255506,249212373,1.3
WCM331_T3,2,41609,212543852,1.37
WCM331_T3,2,212566726,240961728,1.95
WCM331_T3,2,240969150,242946604,1.56
WCM331_T3,3,239530,88177975,0.85
WCM331_T3,3,88178933,197607449,1.23
WCM331_T3,3,197610473,197894719,1.06
WCM331_T3,4,59448,190426502,0.03
WCM331_T3,5,140532,50090986,1.39
WCM331_T3,5,50091249,175793586,0.69
WCM331_T3,5,175794982,180687814,1.23
WCM331_T3,6,203509,170893415,0.8
WCM331_T3,7,193254,158937400,1.14
WCM331_T3,8,190908,146279507,0.76
WCM331_T3,9,116874,71437559,1.73
WCM331_T3,9,71459194,141111414,0.36
WCM331_T3,10,225995,135440108,0.93
WCM331_T3,11,193146,31653897,0.2
