Sample_ID,Chromosome,Start,End,SegmentMean
GX001-TF,10,93221,35929980,0.133474656
GX001-TF,10,35930247,37508531,0.905926308
GX001-TF,10,37890935,46159044,0.146278265
GX001-TF,10,46159206,49643122,0.267032215
GX001-TF,10,49654643,49813086,1.12791714
GX001-TF,10,49917889,51130754,0.230566139
GX001-TF,10,51225072,51486099,1.048301591
GX001-TF,10,51549599,51592619,0.081310153
GX001-TF,10,51620278,64578327,0.35542722
GX001-TF,10,64905952,135440278,0.148923921
GX001-TF,11,193085,27523373,-0.016975613
GX001-TF,11,27678359,27742211,1.094618665
GX001-TF,11,28045397,46750420,-0.043711216
GX001-TF,11,46751110,47869559,-0.307142513
GX001-TF,11,47869855,62190545,-0.061324154
GX001-TF,11,62283547,62301085,0.493668647
GX001-TF,11,62301558,78383378,-0.099087719
GX001-TF,11,78387156,82895725,0.013402844
GX001-TF,11,82909632,82959641,0.884674023
GX001-TF,11,82984864,111742216,0.032239276
GX001-TF,11,111745719,113235799,-0.058531918
GX001-TF,11,113237105,113270934,0.809838907
GX001-TF,11,113281647,134257742,-0.056531241
GX001-TF,12,176242,25706084,-0.031224163
GX001-TF,12,25801470,26225455,0.782281796
GX001-TF,12,26275083,33532757,-0.056312768
GX001-TF,12,33535289,38714958,0.749884959
GX001-TF,12,39064539,48181558,0.119163151
GX001-TF,12,48181778,70824291,-0.077348945
GX001-TF,12,70824474,93205254,0.122287475
GX001-TF,12,93206748,108626710,-0.070600811
GX001-TF,12,108634263,133084973,-0.160994761
GX001-TF,12,133085749,133810980,-0.023950072
GX001-TF,13,19747966,25116150,-0.104837511
GX001-TF,13,25116349,25285622,0.743550231
GX001-TF,13,25338369,115091801,9.4e-06
GX001-TF,14,19377748,23355487,-0.082349469
GX001-TF,14,23356033,31061530,0.044216993
GX001-TF,14,31062852,68282526,-0.07812887
GX001-TF,14,68934931,69061857,0.893660945
GX001-TF,14,69256223,105361336,-0.088294766
GX001-TF,14,105394127,105421906,0.502127207
GX001-TF,14,105423010,105996163,-0.025646034
GX001-TF,15,20739477,40574715,-0.058303624
GX001-TF,15,40577850,77240816,-0.124466397
GX001-TF,15,77241529,89753685,0.02385298
GX001-TF,15,89753931,91499986,-0.193778076
GX001-TF,15,91500305,102462805,0.019360014
GX001-TF,16,97412,1398298,0.005586845
GX001-TF,16,1399393,20361025,-0.14609243
GX001-TF,16,20361237,20788861,0.393655011
GX001-TF,16,20788929,85945240,-0.13212452
GX001-TF,16,85946835,90109804,-0.059296053
GX001-TF,16,90124217,90142334,0.973703093
GX001-TF,17,5969,3808685,-0.17519502
GX001-TF,17,3819396,3856712,0.542173106
GX001-TF,17,3910276,6982058,-0.149091979
GX001-TF,17,7004995,7080132,0.731092914
GX001-TF,17,7080605,27916357,-0.103654108
GX001-TF,17,27934783,27940644,0.690733925
GX001-TF,17,27942928,66042656,-0.130504739
GX001-TF,17,66202412,66253095,0.741947666
GX001-TF,17,66265399,66449048,-0.214793828
GX001-TF,17,66453552,81052306,-0.100011076
GX001-TF,18,158704,9134205,-0.08546186
GX001-TF,18,9195636,11609549,0.4221846
GX001-TF,18,11609903,60646581,-0.054385468
GX001-TF,18,60969810,60999019,0.898990864
GX001-TF,18,61002585,77960627,0.017709845
GX001-TF,19,281354,2252936,-0.103100608
GX001-TF,19,2253590,39221839,-0.222693752
GX001-TF,19,39224394,43097656,-0.112465175
GX001-TF,19,43097977,43773574,0.816986873
GX001-TF,19,43857873,45391578,-0.055619978
GX001-TF,19,45394676,49298664,-0.190620119
GX001-TF,19,49299827,49314311,0.72510339
GX001-TF,19,49316527,50091798,-0.155363667
GX001-TF,19,50097784,50128819,0.743070176
GX001-TF,19,50138906,50180565,-0.091124487
GX001-TF,19,50185242,50193630,0.836947464
GX001-TF,19,50195640,58773482,-0.186483762
GX001-TF,19,58773768,59083920,0.07251222
GX001-TF,20,68327,3388123,0.376247854
GX001-TF,20,3451803,3640582,0.896218716
GX001-TF,20,3640884,3649636,-0.033103262
GX001-TF,20,3650054,25371214,0.421108825
GX001-TF,20,25388474,34220110,0.267849147
GX001-TF,20,34220279,34243111,1.172572187
GX001-TF,20,34257589,36030860,0.253936248
GX001-TF,20,36031216,52199214,0.361091534
GX001-TF,20,52569999,52645748,1.143367087
GX001-TF,20,52773746,62904873,0.385153246
GX001-TF,21,10906975,30547244,0.002066747
GX001-TF,21,30693688,30715167,0.914806925
GX001-TF,21,30909715,48022375,-0.078900934
GX001-TF,21,48056872,48083322,1.059904021
GX001-TF,22,16266885,50751062,-0.13420698
GX001-TF,22,50751529,51220688,0.131547108
GX001-TF,X,2700140,154774814,-0.132633188
GX001-TO_P31,1,69221,249212465,-0.088220427
GX001-TO_P31,2,41698,242841477,-0.084547139
GX001-TO_P31,3,361550,93722491,-0.089835674
GX001-TO_P31,3,93722785,108812282,0.174380809
GX001-TO_P31,3,108813800,109050866,-0.06192964
GX001-TO_P31,3,109052732,194408821,0.482325036
GX001-TO_P31,3,194790422,195593904,0.551603581
GX001-TO_P31,3,195594227,197896617,0.490739727
GX001-TO_P31,4,53410,190947545,-0.08973327
GX001-TO_P31,5,140421,180687708,-0.086316928
GX001-TO_P31,6,292561,170893612,-0.080058336
GX001-TO_P31,7,193239,100490905,0.179669213
GX001-TO_P31,7,100491095,100647086,0.074964523
GX001-TO_P31,7,100647339,158937491,0.192426068
GX001-TO_P31,8,116695,146279568,0.041828801
GX001-TO_P31,9,14889,21031634,-0.072232643
GX001-TO_P31,9,21077327,22008994,-0.972346811
GX001-TO_P31,9,22447047,141111362,-0.094362632
GX001-TO_P31,10,93043,135440278,0.359363964
GX001-TO_P31,11,193101,134257744,-0.083810202
GX001-TO_P31,12,176246,22697078,-0.557773605
GX001-TO_P31,12,22778128,133810925,-0.086914567
GX001-TO_P31,13,19747957,115091767,-0.070123067
GX001-TO_P31,14,19377644,105996173,-0.06970759
GX001-TO_P31,15,20739499,102462849,-0.091553367
GX001-TO_P31,16,97440,21747712,-0.071573982
GX001-TO_P31,16,21847199,21968543,-3.668537637
GX001-TO_P31,16,21968909,90142299,-0.091652331
GX001-TO_P31,17,6009,81052355,-0.081934424
GX001-TO_P31,18,158708,77960648,-0.094346492
GX001-TO_P31,19,281468,59083901,-0.080489235
GX001-TO_P31,20,68422,62904844,0.621704714
GX001-TO_P31,21,10907032,48083411,-0.077291534
GX001-TO_P31,22,16266885,51220636,-0.093972637
GX001-TO_P31,X,2700128,154774859,0.066341885
GX001-TO,1,69319,249212481,-0.093092116
GX001-TO,2,41726,109124089,-0.090626311
GX001-TO,2,109151038,109297915,-0.913474117
GX001-TO,2,109336096,152322523,-0.059278197
GX001-TO,2,152324618,152574070,-0.590903121
GX001-TO,2,152579980,242841488,-0.05735668
GX001-TO,3,361550,89521814,-0.090429995
GX001-TO,3,89528603,195475973,0.26037288
GX001-TO,3,195477715,195517991,-0.428085736
GX001-TO,3,195518260,197896617,0.269676772
GX001-TO,4,53409,190947627,-0.122684292
GX001-TO,5,140578,139752316,-0.055807749
GX001-TO,5,139781505,142673510,0.157766718
GX001-TO,5,142673803,180687896,-0.073445718
GX001-TO,6,292607,152605183,-0.074414639
GX001-TO,6,152605312,152706875,0.562074608
GX001-TO,6,152707023,170893618,-0.064345215
GX001-TO,7,193366,100490324,0.253353352
GX001-TO,7,100490450,100686713,-0.404066876
GX001-TO,7,100687073,158937456,0.301656392
GX001-TO,8,116663,144872421,0.09341351
GX001-TO,8,144873411,145140952,0.469621815
GX001-TO,8,145150029,146279590,0.20784324
GX001-TO,9,14889,21015981,-0.075241308
GX001-TO,9,21026661,22447764,-1.125287927
GX001-TO,9,22451038,141111363,-0.06388439
GX001-TO,10,93203,135440278,0.2022426
GX001-TO,11,193110,134257664,-0.096828212
GX001-TO,12,176075,133810938,-0.102447853
GX001-TO,13,19747994,115091779,-0.08422131
GX001-TO,14,19377553,105361308,-0.088387082
GX001-TO,14,105394134,105436824,0.44499384
GX001-TO,14,105452743,105996161,0.086350766
GX001-TO,15,20739528,83876135,-0.129634474
GX001-TO,15,83926296,86286712,0.258677436
GX001-TO,15,86287006,102462848,-0.100441946
GX001-TO,16,97464,66436643,-0.080656535
GX001-TO,16,66436965,66514872,-1.37565062
GX001-TO,16,66545982,90142319,-0.091908285
GX001-TO,17,6149,10214483,-0.09347146
GX001-TO,17,10215389,10558218,-0.50066055
GX001-TO,17,10558398,81052329,-0.109926718
GX001-TO,18,158727,77960655,-0.112520229
GX001-TO,19,281372,59084019,-0.136344695
GX001-TO,20,68337,30918157,0.921770213
GX001-TO,20,30919088,31946863,0.480337122
GX001-TO,20,31948154,62904922,0.888945087
GX001-TO,21,10907046,48083402,-0.141744722
GX001-TO,22,16266885,51220670,-0.090596623
GX001-TO,X,2700144,154774825,0.038961586
GX006-T2F,1,69455,120539832,-0.108301485
GX006-T2F,1,120548116,154243383,0.186067774
GX006-T2F,1,154245267,154295592,-0.452415912
GX006-T2F,1,154295847,170705302,0.217759668
GX006-T2F,1,170914731,249212556,-0.064050565
GX006-T2F,2,41775,253122,-0.065920871
GX006-T2F,2,265021,99279815,0.154987992
GX006-T2F,2,99291620,242841499,-0.016963002
GX006-T2F,3,369808,81754770,-0.14765422
GX006-T2F,3,81810594,197896639,0.106736791
GX006-T2F,4,53388,114682714,-0.251128026
GX006-T2F,4,114823460,156294564,0.054176231
GX006-T2F,4,156296083,190947572,-0.30688425
GX006-T2F,5,140476,22505478,0.201222971
GX006-T2F,5,23509212,45645565,0.438846123
GX006-T2F,5,45695748,50091132,0.177863845
GX006-T2F,5,50091179,180687854,-0.183520274
GX006-T2F,6,292602,28121146,-0.246759225
GX006-T2F,6,28121530,39311576,0.268785766
GX006-T2F,6,39313603,45333027,-0.316168781
GX006-T2F,6,45390375,88376840,-0.053277694
GX006-T2F,6,88387511,112397306,0.123865568
GX006-T2F,6,112397346,168347514,-0.093120602
GX006-T2F,6,168347622,170893364,0.09035313
GX006-T2F,7,193479,7459496,0.006919538
GX006-T2F,7,7472255,7571383,-1.948491782
GX006-T2F,7,7612134,16642173,-0.02602517
GX006-T2F,7,16644487,73535493,0.259138122
GX006-T2F,7,73535680,86688593,-0.049094634
GX006-T2F,7,86794309,96113257,0.217972078
GX006-T2F,7,96115566,100490375,-0.07044075
GX006-T2F,7,100490467,100687137,0.414058366
GX006-T2F,7,100691431,158937199,-0.076930632
GX006-T2F,8,190931,6913031,-0.264081839
GX006-T2F,8,6914060,8175849,1.594471879
GX006-T2F,8,8176075,8999083,-0.228600819
GX006-T2F,8,9413614,14412466,2.013237536
GX006-T2F,8,15095103,33356722,0.402929422
GX006-T2F,8,33357939,48686960,-0.017257409
GX006-T2F,8,48689376,143781858,0.228506153
GX006-T2F,8,143782044,146279553,0.105788387
GX006-T2F,9,14810,18574189,-0.452447654
GX006-T2F,9,18574250,24543276,-0.152930946
GX006-T2F,9,24544217,32405555,-0.59902849
GX006-T2F,9,32407460,70972194,0.176244185
GX006-T2F,9,70972340,140353548,-0.067525178
GX006-T2F,9,140354839,140729301,0.08340021
GX006-T2F,9,140772365,141111364,-0.286212037
GX006-T2F,10,93223,13043198,0.347701718
GX006-T2F,10,13043454,62060326,0.105879487
GX006-T2F,10,62149374,65140291,0.715111476
GX006-T2F,10,65225332,72972782,0.277312131
GX006-T2F,10,73039611,78646539,0.655152018
GX006-T2F,10,78646824,88780091,0.213322958
GX006-T2F,10,88782131,135440278,-0.195400647
GX006-T2F,11,193075,17409601,-0.229612602
GX006-T2F,11,17414505,21251008,0.104395299
GX006-T2F,11,21392487,32125041,0.420955007
GX006-T2F,11,32410756,33731746,1.201499031
GX006-T2F,11,33731890,43340239,0.409881465
GX006-T2F,11,43342370,49204793,0.0994715
GX006-T2F,11,49207273,134257768,-0.080205371
GX006-T2F,12,176133,14766105,-0.040739068
GX006-T2F,12,14766265,14849422,-0.931338455
GX006-T2F,12,14923699,133810928,-0.060015613
GX006-T2F,13,19748004,41239859,0.17341448
GX006-T2F,13,41303685,43175155,0.50911136
GX006-T2F,13,43180610,115091806,0.1663471
GX006-T2F,14,19377622,105995989,-0.087037276
GX006-T2F,15,20739452,102462663,-0.115644624
GX006-T2F,16,97430,609488,-0.294112239
GX006-T2F,16,609769,615147,0.876617326
GX006-T2F,16,618143,1485146,-0.272889555
GX006-T2F,16,1486021,2185168,-0.445723464
GX006-T2F,16,2185485,46696361,-0.198042151
GX006-T2F,16,46697022,53529033,-0.216498666
GX006-T2F,16,53529262,71757718,-0.329979113
GX006-T2F,16,71767010,90142241,-0.185073726
GX006-T2F,17,6045,263922,-0.205065054
GX006-T2F,17,292722,10233690,-0.113253303
GX006-T2F,17,10235411,10590107,0.257451145
GX006-T2F,17,10595231,19641744,-0.070586888
GX006-T2F,17,19642334,81052325,0.033849809
GX006-T2F,18,163438,77960816,-0.232452287
GX006-T2F,19,281417,805115,0.752539351
GX006-T2F,19,808586,13868669,-0.228974
GX006-T2F,19,13869696,14812715,-0.010851391
GX006-T2F,19,14815945,20727211,-0.219115885
GX006-T2F,19,20727577,43098984,0.086049753
GX006-T2F,19,43233274,43773570,0.894218964
GX006-T2F,19,43858036,59084034,0.08997935
GX006-T2F,20,68368,13514712,-0.012206376
GX006-T2F,20,13539674,25666993,-0.357222919
GX006-T2F,20,25677352,45841420,0.062769315
GX006-T2F,20,45848925,62863721,0.366100804
GX006-T2F,20,62867982,62904898,0.008839092
GX006-T2F,21,10907039,45390547,-0.220006241
GX006-T2F,21,45390734,45724388,0.15670913
GX006-T2F,21,45725112,46888188,-0.221251929
GX006-T2F,21,46888597,47910623,-0.611666313
GX006-T2F,21,47917048,48084196,-0.143409923
GX006-T2F,22,16266885,16449784,0.239792388
GX006-T2F,22,17038571,38541670,-0.331602013
GX006-T2F,22,38565347,47432944,-0.128762564
GX006-T2F,22,47507506,51220672,0.167072803
GX006-T2F,X,2700131,109698503,-0.234122433
GX006-T2F,X,109919575,110460221,-1.51499
GX006-T2F,X,110489861,154774757,-0.213998052
GX006-T2OL,1,69407,47402491,-0.130978264
GX006-T2OL,1,47402931,119935284,-0.210024443
GX006-T2OL,1,119936366,120935815,-0.115079213
GX006-T2OL,1,143767423,150415732,0.410716717
GX006-T2OL,1,150416689,156894726,0.565450524
GX006-T2OL,1,156897057,170705335,0.452228927
GX006-T2OL,1,170914747,218480991,-0.264268066
GX006-T2OL,1,218504271,247614457,-0.105229435
GX006-T2OL,1,247614617,249212551,-0.257615805
GX006-T2OL,2,41812,89036231,0.141047869
GX006-T2OL,2,89037509,96147370,-0.238743986
GX006-T2OL,2,96148113,96587561,0.018701369
GX006-T2OL,2,96589280,116599956,-0.158527962
GX006-T2OL,2,118572351,122522972,0.13062963
GX006-T2OL,2,124979339,170218907,-0.207575428
GX006-T2OL,2,170344620,231086404,0.183565663
GX006-T2OL,2,231090570,242841510,0.110358478
GX006-T2OL,3,369920,61975493,-0.34641758
GX006-T2OL,3,61975517,73618600,-0.122004929
GX006-T2OL,3,73651561,86028370,-0.310185474
GX006-T2OL,3,86114823,136701081,0.38495642
GX006-T2OL,3,136708331,195016626,0.152342925
GX006-T2OL,3,195018020,195538674,0.227145252
GX006-T2OL,3,195591067,197896623,0.203993627
GX006-T2OL,4,53356,115998175,-0.767249339
GX006-T2OL,4,118005617,158057851,0.14117779
GX006-T2OL,4,158065120,190947496,-0.774458881
GX006-T2OL,5,140603,24537671,0.526175456
GX006-T2OL,5,24593535,37364396,0.859045308
GX006-T2OL,5,37370936,44811207,1.036953675
GX006-T2OL,5,44813294,45695857,0.778173186
GX006-T2OL,5,45696061,180687834,-0.202209601
GX006-T2OL,6,292524,350617,0.12726759
GX006-T2OL,6,350829,28121724,-0.794739969
GX006-T2OL,6,28121832,29080430,0.615495555
GX006-T2OL,6,29080600,31239680,-1.024059296
GX006-T2OL,6,31324489,39507999,0.642601628
GX006-T2OL,6,39512412,45073696,-0.686912763
GX006-T2OL,6,45290670,64472553,0.081385643
GX006-T2OL,6,64488061,85473921,-0.215573157
GX006-T2OL,6,86159870,99842056,0.172998943
GX006-T2OL,6,99848413,99991782,-0.997324234
GX006-T2OL,6,99992199,114270256,0.201662446
GX006-T2OL,6,114274501,167754839,-0.218965045
GX006-T2OL,6,167755185,170893364,0.155834944
GX006-T2OL,7,193611,16913424,-0.112602478
GX006-T2OL,7,16918219,49977100,0.382333689
GX006-T2OL,7,49980391,56082751,0.686864468
GX006-T2OL,7,56087292,66479315,0.374270093
GX006-T2OL,7,66479597,66703511,0.513860539
GX006-T2OL,7,69064665,79082793,0.109224449
GX006-T2OL,7,79764536,96115531,0.37194038
GX006-T2OL,7,96115758,158937199,-0.178900236
GX006-T2OL,8,190954,6914253,-0.812413655
GX006-T2OL,8,7215694,8176295,2.375405531
GX006-T2OL,8,8176511,8999054,-0.523370453
GX006-T2OL,8,9413478,12612845,3.053106303
GX006-T2OL,8,12848440,15095071,2.031453498
GX006-T2OL,8,15398022,15997445,0.8507421
GX006-T2OL,8,15997705,18432845,1.060196263
GX006-T2OL,8,18490161,33310971,0.698525681
GX006-T2OL,8,33318226,33361467,0.478899828
GX006-T2OL,8,33364793,51306825,-0.063710867
GX006-T2OL,8,51314832,75932119,0.373736327
GX006-T2OL,8,75941694,144297199,0.277030066
GX006-T2OL,8,144297409,146279493,0.435592045
GX006-T2OL,9,14863,17795764,-1.716816709
GX006-T2OL,9,18474272,23783513,-0.541692069
GX006-T2OL,9,24543255,27950665,-1.682793888
GX006-T2OL,9,32405521,32427443,-0.029442424
GX006-T2OL,9,32429440,39361309,0.226873911
GX006-T2OL,9,39887030,43133506,-0.786142571
GX006-T2OL,9,43625341,43816801,-4.393427409
GX006-T2OL,9,43844309,69256833,-0.2321864
GX006-T2OL,9,69382185,70176769,-1.21951344
GX006-T2OL,9,70177206,71650745,-0.36070109
GX006-T2OL,9,71661349,140637994,-0.186695876
GX006-T2OL,9,140638451,141111365,-0.34621452
GX006-T2OL,10,93035,13152157,0.843694296
GX006-T2OL,10,13152505,13213214,0.334743792
GX006-T2OL,10,13214482,43089965,0.358786578
GX006-T2OL,10,43090186,57359697,0.33938956
GX006-T2OL,10,58118382,62060326,-0.237524181
GX006-T2OL,10,62149348,65379414,1.606562914
GX006-T2OL,10,67680105,72972829,0.982900438
GX006-T2OL,10,73039756,77795862,1.66011694
GX006-T2OL,10,77807027,86273555,0.889329014
GX006-T2OL,10,86273892,89711897,0.451978521
GX006-T2OL,10,89717644,135440278,-0.192643579
GX006-T2OL,11,193204,17662334,-0.74484411
GX006-T2OL,11,17662580,20982060,-0.035984487
GX006-T2OL,11,21135086,31653847,0.420034387
GX006-T2OL,11,31653973,32125051,0.651457979
GX006-T2OL,11,32410748,33731890,1.68129618
GX006-T2OL,11,33738970,40137877,0.723289072
GX006-T2OL,11,43333722,49974166,0.239980527
GX006-T2OL,11,49974326,84996240,-0.145444672
GX006-T2OL,11,85309710,86103812,0.230856139
GX006-T2OL,11,86106476,103124225,-0.206766916
GX006-T2OL,11,103126221,115375197,-0.414907785
GX006-T2OL,11,116619270,118106351,0.062109911
GX006-T2OL,11,118107736,126870418,-0.359029266
GX006-T2OL,11,128332322,129246166,-0.9135842
GX006-T2OL,11,129306721,133402259,-0.353454334
GX006-T2OL,11,133711996,134257696,-0.021746863
GX006-T2OL,12,176101,48962972,-0.203685595
GX006-T2OL,12,48963698,57927791,-0.102386355
GX006-T2OL,12,57928047,133810917,-0.198619275
GX006-T2OL,13,19748198,40362519,0.470440857
GX006-T2OL,13,41133662,43469157,0.989908428
GX006-T2OL,13,43474511,115091771,0.487233251
GX006-T2OL,14,19377556,105359513,-0.181499949
GX006-T2OL,14,105359827,105678505,-0.045374521
GX006-T2OL,14,105684071,105995934,-0.20787167
GX006-T2OL,15,20739521,98984280,-0.181127225
GX006-T2OL,15,98995150,100594301,-0.708860568
GX006-T2OL,15,100603943,102462622,0.07858068
GX006-T2OL,16,97456,2732837,-0.635781871
GX006-T2OL,16,2749829,2820448,0.834188826
GX006-T2OL,16,2820768,5147320,-0.689353147
GX006-T2OL,16,5147715,7703837,0.39371439
GX006-T2OL,16,7726786,10637441,-0.721468036
GX006-T2OL,16,10641459,10788753,0.745158718
GX006-T2OL,16,10837775,11650605,-0.732526216
GX006-T2OL,16,11769948,12008941,0.484759396
GX006-T2OL,16,12009304,18805939,-0.670032774
GX006-T2OL,16,18806833,18830836,1.537928531
GX006-T2OL,16,18839387,19089466,-0.689785996
GX006-T2OL,16,19125994,19195320,1.371866899
GX006-T2OL,16,19234526,28518173,-0.776259742
GX006-T2OL,16,28549385,28607158,0.841452735
GX006-T2OL,16,28617187,29889584,-0.683373285
GX006-T2OL,16,29891314,29934724,1.383687165
GX006-T2OL,16,29937213,30212036,-0.422148326
GX006-T2OL,16,30364486,30456276,0.797290327
GX006-T2OL,16,30456556,31927416,-0.613166872
GX006-T2OL,16,31927674,79030301,-0.734526505
GX006-T2OL,16,79245473,90142326,-0.283267962
GX006-T2OL,17,6139,21191408,-0.156952227
GX006-T2OL,17,21199106,21454527,-0.286647673
GX006-T2OL,17,25621462,81052279,0.269744926
GX006-T2OL,18,163413,77960861,-0.772054637
GX006-T2OL,19,281498,761594,1.507690032
GX006-T2OL,19,804219,10403628,-0.698494061
GX006-T2OL,19,10403895,10870453,-0.23689113
GX006-T2OL,19,10883352,13410095,-0.700067704
GX006-T2OL,19,13411420,14826227,0.021849778
GX006-T2OL,19,14826885,14830738,-0.520195547
GX006-T2OL,19,14831140,22469289,-0.733208665
GX006-T2OL,19,22486647,24309957,-0.169249762
GX006-T2OL,19,24310032,42224151,0.452374448
GX006-T2OL,19,42224985,52376952,0.584106671
GX006-T2OL,19,52376988,54666439,0.440963029
GX006-T2OL,19,54666867,56485006,0.574263539
GX006-T2OL,19,56485222,59083979,0.44953513
GX006-T2OL,20,68372,6750959,-0.16825428
GX006-T2OL,20,6751034,11904267,0.375642099
GX006-T2OL,20,12989892,14308157,-0.277941457
GX006-T2OL,20,14474088,21695375,-1.701786754
GX006-T2OL,20,22562552,24646182,-0.293125625
GX006-T2OL,20,24930214,25457559,-1.697590466
GX006-T2OL,20,25457725,25677423,-0.31207968
GX006-T2OL,20,29521967,45362429,0.14600762
GX006-T2OL,20,45618740,45746183,-0.118998006
GX006-T2OL,20,45746264,62904831,0.818032268
GX006-T2OL,21,10907014,34133376,-0.721652932
GX006-T2OL,21,34134387,36081886,0.112020382
GX006-T2OL,21,36088763,45451975,-0.686550368
GX006-T2OL,21,45457766,45919866,0.285739105
GX006-T2OL,21,45924754,48084282,-0.751985469
GX006-T2OL,22,16266885,38508542,-0.725660804
GX006-T2OL,22,38509603,47569094,-0.138034908
GX006-T2OL,22,49042440,51178127,0.52755456
GX006-T2OL,22,51178325,51220699,0.138804745
GX006-T2OL,X,2700125,45059965,-0.4877252
GX006-T2OL,X,46309896,46433667,0.746992221
GX006-T2OL,X,46434084,65825055,0.0618171
GX006-T2OL,X,66765084,107431100,0.41861514
GX006-T2OL,X,107431708,151424411,0.077878174
GX006-T2OL,X,151514143,154774764,0.565139175
GX006-T2O,1,69419,120935854,-0.175958
GX006-T2O,1,143767335,170695469,0.538579825
GX006-T2O,1,170705266,215802368,-0.204570529
GX006-T2O,1,215807893,249212573,0.11754265
GX006-T2O,2,41819,95539337,0.421157708
GX006-T2O,2,95539827,98409906,0.141619959
