Sample_ID,Chromosome,Start,End,SegmentMean
blca100_tum,9,124811909,138215695,0.00226432
blca100_tum,10,48815,38685032,-0.0151107
blca100_tum,10,42336132,46330079,-0.0216916
blca100_tum,10,46381201,46940759,0.386997
blca100_tum,10,46947256,73174757,-0.0346206
blca100_tum,10,73174770,74134221,0.333369
blca100_tum,10,74136600,74200190,0.835008
blca100_tum,10,74200691,76127274,2.14206
blca100_tum,10,76127295,77636468,1.09018
blca100_tum,10,77636550,79513368,1.46004
blca100_tum,10,79513555,79938066,0.738593
blca100_tum,10,79938081,80520849,0.624947
blca100_tum,10,80521350,87094805,0.165318
blca100_tum,10,87095306,87660077,0.477176
blca100_tum,10,87660578,92030337,-0.409091
blca100_tum,10,92048642,94051929,0.275891
blca100_tum,10,94052430,95712058,0.645555
blca100_tum,10,95755643,95839119,-0.13246
blca100_tum,10,95839620,116436887,-0.526374
blca100_tum,10,116443031,116477217,2.12113
blca100_tum,10,116477718,116620100,2.61855
blca100_tum,10,116620906,116830400,2.99772
blca100_tum,10,116830901,116901203,2.63286
blca100_tum,10,116901704,117005314,2.18953
blca100_tum,10,117129378,117290364,2.88375
blca100_tum,10,117290865,118871578,2.36436
blca100_tum,10,119005619,133740644,-0.504285
blca100_tum,11,88117,5755698,-0.483275
blca100_tum,11,5765093,5788470,-1.46316
blca100_tum,11,5788503,50820848,-0.507504
blca100_tum,11,54591451,57237035,-0.472057
blca100_tum,11,57237124,58834789,-0.297927
blca100_tum,11,58836978,59422021,0.689103
blca100_tum,11,59422049,59755686,-0.201538
blca100_tum,11,59756187,59866521,1.76286
blca100_tum,11,59938385,60703499,2.39765
blca100_tum,11,60706936,61102035,1.32861
blca100_tum,11,61102536,62750493,-0.245252
blca100_tum,11,62752014,62823558,1.69252
blca100_tum,11,62824059,68794951,-0.256767
blca100_tum,11,68803923,69818937,1.37901
blca100_tum,11,69819438,70406732,1.80335
blca100_tum,11,70407233,71549599,-0.159501
blca100_tum,11,71550100,73309513,0.674743
blca100_tum,11,73309576,73808412,0.969076
blca100_tum,11,73808913,74594158,0.704617
blca100_tum,11,74594659,76016990,-0.29543
blca100_tum,11,76065637,76142610,0.920167
blca100_tum,11,76143111,76382201,-0.264065
blca100_tum,11,76382702,76472857,0.844719
blca100_tum,11,76496165,77228007,0.992954
blca100_tum,11,77229130,79692515,1.66682
blca100_tum,11,79693016,101127858,-0.278186
blca100_tum,11,101127907,102331294,0.494529
blca100_tum,11,102335923,102943498,0.744997
blca100_tum,11,102943999,103479300,0.195339
blca100_tum,11,103479801,105752460,0.737138
blca100_tum,11,105752961,135076122,-0.266718
blca100_tum,12,38387,34027458,-0.0258096
blca100_tum,12,37800501,133264809,-0.0393262
blca100_tum,13,16000501,87104076,-0.0138843
blca100_tum,13,87388044,109785634,0.00470498
blca100_tum,13,109785668,114327244,0.113442
blca100_tum,14,18224024,81661627,-0.0395836
blca100_tum,14,81956401,106851597,-0.0766395
blca100_tum,15,17000501,43539608,-0.0669656
blca100_tum,15,43540109,43751779,0.323581
blca100_tum,15,43752735,79472333,-0.0723265
blca100_tum,15,79845195,101976170,-0.076361
blca100_tum,16,14359,31916488,0.00950636
blca100_tum,16,31963834,34163141,0.464865
blca100_tum,16,35022730,35902124,0.0222535
blca100_tum,16,46473873,46929235,-0.0757762
blca100_tum,16,46931405,49281275,0.148538
blca100_tum,16,49281326,69941561,-0.0244649
blca100_tum,16,69941630,70251071,0.318702
blca100_tum,16,70251122,90194132,0.0108796
blca100_tum,17,156130,18388344,0.0186017
blca100_tum,17,18411506,18835130,0.357285
blca100_tum,17,18865736,22525439,0.043685
blca100_tum,17,26981713,83239486,0.0331069
blca100_tum,18,49177,15399500,-0.0214578
blca100_tum,18,20949788,80247421,-0.0332737
blca100_tum,19,65879,19680250,0.0149454
blca100_tum,19,19711289,24162522,0.251705
blca100_tum,19,28100501,58582396,0.0137313
blca100_tum,20,60501,26208325,0.37047
blca100_tum,20,30214819,64327690,0.366213
blca100_tum,21,5216747,27131533,-0.0277802
blca100_tum,21,27461183,46664347,-0.0207446
blca100_tum,22,12276089,18124337,0.0113892
blca100_tum,22,18126366,18857493,0.336606
blca100_tum,22,18906318,20110910,-0.0800154
blca100_tum,22,20112469,23640659,0.0748201
blca100_tum,22,23649223,34479127,-0.0111922
blca100_tum,22,34626351,50788785,0.0109396
blca100_tum,X,10501,57910827,0.0911175
blca100_tum,X,62779317,120750521,0.0797329
blca100_tum,X,120876689,120985603,1.12633
blca100_tum,X,121047642,154143733,0.113604
blca100_tum,X,154144234,154304972,0.566004
blca100_tum,X,154304981,156009904,0.169931
blca100_tum,Y,2786889,8789129,0.150811
blca100_tum,Y,10174071,26579365,0.115346
blca112_org,1,14510,6549718,0.154022
blca112_org,1,6550354,16024764,-0.0215998
blca112_org,1,16024766,17409214,0.124697
blca112_org,1,17409876,19081692,-0.0222408
blca112_org,1,19081710,19184216,-0.263363
blca112_org,1,19185016,121699500,-0.0191942
blca112_org,1,143401631,156927718,0.0316472
blca112_org,1,156927809,248919830,-0.0289434
blca112_org,2,10501,86789775,-0.0190232
blca112_org,2,86790318,92043852,0.150019
blca112_org,2,94814949,131133042,-0.00542823
blca112_org,2,131140076,131626930,0.268056
blca112_org,2,131682836,172072492,-0.0164722
blca112_org,2,172077707,172265113,0.499672
blca112_org,2,172265114,217810416,-0.0355229
blca112_org,2,217812277,222909146,0.063725
blca112_org,2,222916302,238083371,-0.0341595
blca112_org,2,238091092,242119133,0.0723472
blca112_org,3,10501,48525739,-0.0346048
blca112_org,3,48535413,48589783,0.267109
blca112_org,3,48590108,51932591,-0.000426123
blca112_org,3,51933092,90257383,-0.954548
blca112_org,3,93874166,198221577,-0.0230202
blca112_org,4,65774,2596363,0.103517
blca112_org,4,2596864,49488747,-0.0269364
blca112_org,4,51800501,127027006,-0.0279389
blca112_org,4,127027007,128536241,-0.909587
blca112_org,4,128536242,190068651,-0.0280932
blca112_org,5,10501,3599456,0.121074
blca112_org,5,3599550,45965220,-0.0270416
blca112_org,5,50398887,140796057,-0.0294601
blca112_org,5,140796132,141424056,0.0961949
blca112_org,5,141426268,175509239,-0.0354412
blca112_org,5,175510019,179723790,0.108822
blca112_org,5,179724539,181471485,-0.00645336
blca112_org,6,60501,30553213,-0.0328334
blca112_org,6,30553283,31980652,0.08467
blca112_org,6,31980783,32068557,0.391263
blca112_org,6,32068637,34768083,0.0706611
blca112_org,6,34770228,52686119,-0.0241121
blca112_org,6,52686620,52977883,0.465677
blca112_org,6,52978384,58453388,-0.056064
blca112_org,6,60400138,170745940,-0.0389048
blca112_org,7,193144,7243704,0.115338
blca112_org,7,7243789,27101513,-0.00466161
blca112_org,7,27102005,27647112,0.336095
blca112_org,7,27647613,55552746,-0.0168631
blca112_org,7,55561894,57470567,0.162026
blca112_org,7,62100501,77196495,0.107938
blca112_org,7,77196559,99487509,-0.0376021
blca112_org,7,99493553,100166808,0.0498719
blca112_org,7,100166833,102787527,0.138932
blca112_org,7,102788028,142040895,-0.0279293
blca112_org,7,142047717,142099805,0.390527
blca112_org,7,142100749,150742949,0.00539003
blca112_org,7,150743049,151199044,0.187303
blca112_org,7,151200315,159144695,0.0020273
blca112_org,8,60501,27347490,-0.00863744
blca112_org,8,27347991,27921804,-0.951948
blca112_org,8,27922626,43560746,-0.0184154
blca112_org,8,46974474,141357207,-0.0325969
blca112_org,8,141357234,145054165,0.141316
blca112_org,9,16663,21657452,-0.998052
blca112_org,9,21815389,22607330,-5.07091
blca112_org,9,22607331,45518058,-0.957431
blca112_org,9,60738933,133536676,-0.948301
blca112_org,9,133536709,137743541,-0.756092
blca112_org,9,137743844,138219454,-1.01775
blca112_org,10,10501,38685032,-0.00856183
blca112_org,10,42336132,131091813,-0.0275652
blca112_org,10,131092314,133740644,0.140378
blca112_org,11,60501,2976161,-0.722394
blca112_org,11,2978173,45904990,-0.952937
blca112_org,11,45905026,46602919,-0.810431
blca112_org,11,46603420,48367188,-0.0334577
blca112_org,11,48367689,50820848,0.20296
blca112_org,11,54591451,61353993,-0.0201637
blca112_org,11,61356425,73863291,0.0597922
blca112_org,11,73864276,117784287,-0.058157
blca112_org,11,117784788,135076122,-0.924462
blca112_org,12,38387,12343315,0.0301999
blca112_org,12,12343816,13675199,-0.916482
blca112_org,12,13675700,31086248,-0.0308687
blca112_org,12,31087926,31194964,0.481322
blca112_org,12,31195437,34027458,-0.00871358
blca112_org,12,37800501,53975188,0.00484951
blca112_org,12,53975291,54033512,0.49861
blca112_org,12,54033890,120184919,-0.00864266
blca112_org,12,120190247,133264809,0.0582128
blca112_org,13,18468076,19958177,0.203861
blca112_org,13,19958678,86202479,-0.0327206
blca112_org,13,86393464,110177111,-0.0435594
blca112_org,13,110177746,114327244,0.0789094
blca112_org,14,18224024,44685904,0.00742517
blca112_org,14,44864496,104095679,-0.0265118
blca112_org,14,104097487,106874831,0.220553
blca112_org,15,17000501,25032560,0.00485117
blca112_org,15,25032562,25106657,0.350909
blca112_org,15,25170657,25249332,0.796554
blca112_org,15,25251406,43536143,-0.0195549
blca112_org,15,43539410,43737055,0.386717
blca112_org,15,43744091,55043462,-0.0227521
blca112_org,15,55043463,55234947,-1.03203
blca112_org,15,55319185,79472333,-0.0252481
blca112_org,15,79845195,101974186,-0.0181493
blca112_org,16,14014,4381305,0.145174
blca112_org,16,4381631,15061973,-0.00185935
blca112_org,16,15063128,15138198,0.657844
blca112_org,16,15154825,28497340,-0.0194172
blca112_org,16,28497413,35902124,0.130806
blca112_org,16,46473873,85108154,0.0026302
blca112_org,16,85110216,90194132,0.1506
blca112_org,17,156130,10640234,0.0635273
blca112_org,17,10640345,15331183,-0.0956748
blca112_org,17,15331249,18388344,0.0338061
blca112_org,17,18401533,18882755,0.339446
blca112_org,17,18889738,22525439,0.0444961
blca112_org,17,26981713,48542121,0.0198714
blca112_org,17,48542622,48728637,0.364386
blca112_org,17,48729138,80880521,0.0320897
blca112_org,17,80883341,83240202,0.153137
blca112_org,18,10501,15399500,-0.0258255
blca112_org,18,20949788,80262785,-0.0408057
blca112_org,19,65879,2046699,0.215717
blca112_org,19,2047909,24199500,0.111457
blca112_org,19,28100501,52322488,0.107467
blca112_org,19,52322532,55578171,0.216069
blca112_org,19,55578520,58582396,0.0733842
blca112_org,20,87629,26208325,-0.0302832
blca112_org,20,30222815,61718171,-0.024822
blca112_org,20,61718672,64328029,0.182371
blca112_org,21,5216747,27131533,0.000225772
blca112_org,21,27461183,44286712,-0.0490261
blca112_org,21,44286898,46136954,0.203092
blca112_org,21,46136987,46664347,-0.0773515
blca112_org,22,11428557,34479127,0.0222216
blca112_org,22,34626351,36306633,-0.132716
blca112_org,22,36308759,50789021,0.0610444
blca112_org,X,10501,57910827,0.115213
blca112_org,X,63299209,153058631,0.0802663
blca112_org,X,153058737,154478145,0.240351
blca112_org,X,154478168,156015554,0.0695906
blca112_org,Y,2786889,8789129,0.173437
blca112_org,Y,10174071,26579365,0.103896
blca112_tum,1,14510,3727841,0.160824
blca112_tum,1,3729256,121699500,-0.0099002
blca112_tum,1,143401631,156927322,0.0376518
blca112_tum,1,156927408,248919830,-0.0279716
blca112_tum,2,10501,92043852,-0.014871
blca112_tum,2,94814949,96986412,-0.0213314
blca112_tum,2,96988244,97658263,0.312538
blca112_tum,2,97658417,218253062,-0.028936
blca112_tum,2,218253754,222921496,0.0560333
blca112_tum,2,222922633,242119133,-0.0122215
blca112_tum,3,10501,51932591,-0.0256765
blca112_tum,3,51933092,90257383,-0.899961
blca112_tum,3,93874166,198221577,-0.0318875
blca112_tum,4,65774,49488747,-0.0217346
blca112_tum,4,51800501,127027006,-0.0261913
blca112_tum,4,127027007,128536241,-0.861844
blca112_tum,4,128536242,190068651,-0.0238477
blca112_tum,5,10501,45965220,-0.0248748
blca112_tum,5,50398887,175683561,-0.0314747
blca112_tum,5,175683582,178560842,0.0869221
blca112_tum,5,178561803,181471485,-0.0156092
blca112_tum,6,60501,30553213,-0.0361936
blca112_tum,6,30553283,31971677,0.101162
blca112_tum,6,31972017,32068557,0.388446
blca112_tum,6,32068637,34768083,0.0868393
blca112_tum,6,34770228,58453388,-0.0206723
blca112_tum,6,60400138,170745940,-0.0316663
blca112_tum,7,193144,7243704,0.0857048
blca112_tum,7,7243789,27140852,-0.0101062
blca112_tum,7,27141353,27199462,0.447117
blca112_tum,7,27199521,57470567,-0.0221598
blca112_tum,7,62100501,77254631,0.0704638
blca112_tum,7,77256254,99672678,-0.0431646
blca112_tum,7,99674420,103254892,0.0887835
blca112_tum,7,103258356,159144695,-0.0192875
blca112_tum,8,60501,22005256,-0.061099
blca112_tum,8,22005383,22154651,0.218696
blca112_tum,8,22155311,27396994,-0.00212501
blca112_tum,8,27397495,27921804,-0.885889
blca112_tum,8,27922626,43560746,-0.0313475
blca112_tum,8,46974474,143212722,-0.0320868
blca112_tum,8,143213223,145054165,0.123258
blca112_tum,9,16663,21512242,-0.918566
blca112_tum,9,21512743,22607330,-3.43889
blca112_tum,9,22607331,45518058,-0.88624
blca112_tum,9,60738933,132928989,-0.886408
blca112_tum,9,132934976,137743541,-0.726734
blca112_tum,9,137743844,138219454,-0.936856
blca112_tum,10,10501,38685032,-0.0192529
blca112_tum,10,42336132,132117486,-0.026458
blca112_tum,10,132117987,133357291,0.128122
blca112_tum,10,133357859,133740644,-0.0937608
blca112_tum,11,60501,46548450,-0.883343
blca112_tum,11,46548951,50820848,-0.022099
blca112_tum,11,54591451,61345606,-0.0284804
blca112_tum,11,61345649,68156917,0.074482
blca112_tum,11,68157179,117784287,-0.0455217
blca112_tum,11,117784788,135076122,-0.902587
blca112_tum,12,38387,6573318,-0.0288916
blca112_tum,12,6577690,6960205,0.161913
blca112_tum,12,6960209,12356212,0.0115886
blca112_tum,12,12356713,13675881,-0.904846
blca112_tum,12,13676444,31086248,-0.0388211
blca112_tum,12,31087926,31194964,0.40634
blca112_tum,12,31195437,34027458,-0.0285463
blca112_tum,12,37800501,133264809,-0.00622069
blca112_tum,13,18468076,86202479,-0.0241378
blca112_tum,13,86393464,114327244,-0.0103277
blca112_tum,14,18224024,44685904,0.00499547
blca112_tum,14,44864496,103104076,-0.028008
blca112_tum,14,103104178,106874831,0.154571
blca112_tum,15,17000501,25106657,-0.051221
blca112_tum,15,25170657,25243751,0.6504
blca112_tum,15,25245422,43536143,-0.0179383
blca112_tum,15,43539410,43835187,0.261151
blca112_tum,15,43836078,55183434,-0.0360736
blca112_tum,15,55185297,55234947,-0.928998
blca112_tum,15,55319185,79472333,-0.0172514
blca112_tum,15,79845195,101974186,-0.0366547
blca112_tum,16,14014,3067653,0.146776
blca112_tum,16,3067900,28497340,-0.0135074
blca112_tum,16,28497413,35902124,0.114701
blca112_tum,16,46473873,84772759,-0.00418187
blca112_tum,16,84775081,90194132,0.110512
blca112_tum,17,156130,7226602,0.0467275
blca112_tum,17,7226609,7627169,0.207807
blca112_tum,17,7627193,8315055,0.0711059
blca112_tum,17,8315094,15538988,-0.0742743
blca112_tum,17,15540325,18553360,0.0421239
blca112_tum,17,18553996,18865235,0.428025
blca112_tum,17,18865736,22525439,0.0211167
blca112_tum,17,26981713,48529913,0.0245712
blca112_tum,17,48530419,48790021,0.326028
blca112_tum,17,48790029,80880521,0.0239282
blca112_tum,17,80883341,83240202,0.139664
blca112_tum,18,10501,15399500,-0.0313526
blca112_tum,18,20949788,80262785,-0.0467944
blca112_tum,19,65879,2525053,0.172574
blca112_tum,19,2525554,24199500,0.0599565
blca112_tum,19,28100501,33772496,-0.0300455
blca112_tum,19,33772538,55684908,0.0719489
blca112_tum,19,55685289,58582396,-0.0203911
blca112_tum,20,87629,26208325,-0.0332779
blca112_tum,20,30222815,61873790,-0.0323375
blca112_tum,20,61873796,64328029,0.142906
blca112_tum,21,5216747,27131533,-0.0229017
blca112_tum,21,27461183,44292427,-0.0406314
blca112_tum,21,44293096,46136954,0.154484
blca112_tum,21,46136987,46664347,-0.0926012
blca112_tum,22,11428557,34479127,0.00505302
blca112_tum,22,34626351,50789021,0.02982
blca112_tum,X,10501,57910827,0.0988934
blca112_tum,X,63299209,153445357,0.0553414
blca112_tum,X,153445524,154652528,0.227944
blca112_tum,X,154652556,156015554,0.0308009
blca112_tum,Y,2786889,8789129,0.141779
blca112_tum,Y,10174071,26579365,0.109153
blca22_org,1,15922,121699500,-0.0247879
blca22_org,1,143401631,155521088,0.573278
blca22_org,1,155521140,155752656,0.831025
blca22_org,1,155753198,241788035,0.539862
blca22_org,1,241790508,241885550,1.02653
blca22_org,1,241885554,248919830,0.535695
blca22_org,2,10501,20223400,0.0602629
blca22_org,2,20224083,86790397,-0.0213274
blca22_org,2,86790438,88027469,0.305865
blca22_org,2,88027478,88765529,-0.0521957
blca22_org,2,88766030,92043852,0.272914
blca22_org,2,94814949,140541960,-0.00718224
blca22_org,2,140542461,141187864,-0.751372
blca22_org,2,141188365,143941590,-0.007079
blca22_org,2,143942091,144121121,-0.682213
blca22_org,2,144121622,178542358,0.0347747
blca22_org,2,178542367,178641390,-0.119002
blca22_org,2,178642124,190692399,0.0156508
blca22_org,2,190692527,191073223,0.533947
blca22_org,2,191076136,200911397,0.00863765
blca22_org,2,200913257,203706677,-0.117123
blca22_org,2,203706682,211096576,-0.949663
blca22_org,2,211096577,211624090,-0.226204
blca22_org,2,211630341,242116323,-0.970017
blca22_org,3,10501,2819646,0.0102874
blca22_org,3,2820147,5219873,0.526839
blca22_org,3,5220374,61562382,-0.0521358
blca22_org,3,61562883,62003544,-0.855052
blca22_org,3,62004045,90257383,-0.0246982
blca22_org,3,93874166,161221480,-0.0328116
blca22_org,3,161221981,161345636,0.626071
blca22_org,3,161345889,169663279,0.0414901
blca22_org,3,169663304,170284679,0.570315
