Sample_ID,Chromosome,Start,End,SegmentMean
TIF11_2D_DNA,5,180754340,180899428,-0.816509148095902
TIF11_2D_DNA,6,60501,30314356,-0.0287881162975305
TIF11_2D_DNA,6,30314416,31940543,0.0446738388603184
TIF11_2D_DNA,6,31940544,35554956,-0.0091921778434732
TIF11_2D_DNA,6,35558890,36063262,0.155396975534771
TIF11_2D_DNA,6,36063763,41766655,-0.0091921778434732
TIF11_2D_DNA,6,41767568,44371851,0.0768030134802206
TIF11_2D_DNA,6,44374087,70917047,-0.0603587475530926
TIF11_2D_DNA,6,70926613,73830395,-1.0788701480959
TIF11_2D_DNA,6,73834119,74432369,-0.786115148095902
TIF11_2D_DNA,6,74432870,90408738,-0.984644148095902
TIF11_2D_DNA,6,90409315,90605816,-0.814723148095902
TIF11_2D_DNA,6,90606317,99781425,-1.0707701480959
TIF11_2D_DNA,6,99790762,101055001,-0.0091921778434732
TIF11_2D_DNA,6,101055502,101127633,-0.509900148095902
TIF11_2D_DNA,6,101128134,116323956,0.0446738388603184
TIF11_2D_DNA,6,116324962,131211677,-0.0603587475530926
TIF11_2D_DNA,6,131215470,134436545,0.0162799390851259
TIF11_2D_DNA,6,134437046,171055067,-0.985310148095902
TIF11_2D_DNA,7,13745,4830185,0.541940480556725
TIF11_2D_DNA,7,4830186,6859618,0.674837851904098
TIF11_2D_DNA,7,6861864,57938684,0.541940480556725
TIF11_2D_DNA,7,61657309,70256023,0.0446738388603184
TIF11_2D_DNA,7,70256524,71177131,-0.953709148095902
TIF11_2D_DNA,7,71177632,76112404,0.118560144864983
TIF11_2D_DNA,7,76126679,97596180,-0.0287881162975305
TIF11_2D_DNA,7,97596681,102789258,0.0768030134802206
TIF11_2D_DNA,7,102789759,111644206,0.0162799390851259
TIF11_2D_DNA,7,111644707,127225255,-0.0603587475530926
TIF11_2D_DNA,7,127229066,137686622,-0.0091921778434732
TIF11_2D_DNA,7,137687123,140710386,0.0768030134802206
TIF11_2D_DNA,7,140710887,143271057,-0.0287881162975305
TIF11_2D_DNA,7,143271058,143560934,-0.425791148095902
TIF11_2D_DNA,7,143561435,148709096,-0.0287881162975305
TIF11_2D_DNA,7,148709216,148892064,0.254222851904098
TIF11_2D_DNA,7,148892565,159128163,-0.0091921778434732
TIF11_2D_DNA,8,14085,7146362,-1.0266001480959
TIF11_2D_DNA,8,7146929,7897945,-1.3304801480959
TIF11_2D_DNA,8,7898446,11971043,-1.0175101480959
TIF11_2D_DNA,8,11986329,11996293,-9.6316101480959
TIF11_2D_DNA,8,12004460,43398986,-0.957050050986076
TIF11_2D_DNA,8,47458042,86555845,0.541940480556725
TIF11_2D_DNA,8,86555846,86840890,0.283249851904098
TIF11_2D_DNA,8,86841391,145107958,0.541940480556725
TIF11_2D_DNA,8,145107959,145278114,0.725856851904098
TIF11_2D_DNA,8,145278615,146303522,0.541940480556725
TIF11_2D_DNA,9,12194,47314258,-0.0091921778434732
TIF11_2D_DNA,9,65468180,67781728,0.351194851904098
TIF11_2D_DNA,9,67786009,127316114,-0.0091921778434732
TIF11_2D_DNA,9,127316615,131039070,0.0446738388603184
TIF11_2D_DNA,9,131040873,131870104,0.155396975534771
TIF11_2D_DNA,9,131870105,135205957,0.0446738388603184
TIF11_2D_DNA,9,135206410,141152931,-0.0287881162975305
TIF11_2D_DNA,10,60501,135516032,-0.0091921778434732
TIF11_2D_DNA,11,60501,1216370,-0.0287881162975305
TIF11_2D_DNA,11,1216376,2966834,-0.159388162758659
TIF11_2D_DNA,11,2966840,46406958,-0.0603587475530926
TIF11_2D_DNA,11,46406963,48266745,0.118560144864983
TIF11_2D_DNA,11,48266746,51566742,-0.0990259477055082
TIF11_2D_DNA,11,55032363,134946016,-0.0287881162975305
TIF11_2D_DNA,12,67909,34431528,-0.0091921778434732
TIF11_2D_DNA,12,37857195,48545066,-0.0603587475530926
TIF11_2D_DNA,12,48545298,52639323,0.0768030134802206
TIF11_2D_DNA,12,52641760,53189848,-0.0990259477055082
TIF11_2D_DNA,12,53190349,56189811,0.0446738388603184
TIF11_2D_DNA,12,56189817,57317952,0.118560144864983
TIF11_2D_DNA,12,57323211,62651941,0.0446738388603184
TIF11_2D_DNA,12,62652442,71158583,-0.0091921778434732
TIF11_2D_DNA,12,71159084,93226584,-0.0603587475530926
TIF11_2D_DNA,12,93229029,109212124,0.0162799390851259
TIF11_2D_DNA,12,109216894,113900510,0.118560144864983
TIF11_2D_DNA,12,113901221,120599428,0.0162799390851259
TIF11_2D_DNA,12,120599614,123308033,0.118560144864983
TIF11_2D_DNA,12,123310777,123380621,-0.159388162758659
TIF11_2D_DNA,12,123381122,124382494,0.118560144864983
TIF11_2D_DNA,12,124383121,133841395,-0.0091921778434732
TIF11_2D_DNA,13,19020501,23894918,0.118560144864983
TIF11_2D_DNA,13,23898390,86759824,-0.0091921778434732
TIF11_2D_DNA,13,86910825,115109378,-0.0287881162975305
TIF11_2D_DNA,14,19057401,20087795,-0.173534148095902
TIF11_2D_DNA,14,20088296,20443825,0.354818851904098
TIF11_2D_DNA,14,20443939,37838920,0.0162799390851259
TIF11_2D_DNA,14,37839421,38183350,-1.1219001480959
TIF11_2D_DNA,14,38183851,107283148,0.0162799390851259
TIF11_2D_DNA,15,20044633,33920792,-0.0990259477055082
TIF11_2D_DNA,15,33921970,40855234,-0.0287881162975305
TIF11_2D_DNA,15,40856840,41960581,0.0768030134802206
TIF11_2D_DNA,15,41961082,42434427,-0.0990259477055082
TIF11_2D_DNA,15,42434744,45983333,0.0446738388603184
TIF11_2D_DNA,15,45983834,50474112,-0.0990259477055082
TIF11_2D_DNA,15,50474613,66975715,-0.0091921778434732
TIF11_2D_DNA,15,66976216,72191122,-0.0990259477055082
TIF11_2D_DNA,15,72191123,75541819,-0.0091921778434732
TIF11_2D_DNA,15,75550886,75586804,-0.571271148095902
TIF11_2D_DNA,15,75593903,78188435,0.0162799390851259
TIF11_2D_DNA,15,78188936,78215386,-0.522006148095902
TIF11_2D_DNA,15,78217294,82724134,-0.0287881162975305
TIF11_2D_DNA,15,82724649,83208111,-0.254628148095902
TIF11_2D_DNA,15,83208830,84859728,-0.0091921778434732
TIF11_2D_DNA,15,84859729,85060046,-0.384283580528335
TIF11_2D_DNA,15,85060547,85738525,0.0162799390851259
TIF11_2D_DNA,15,85738526,85790412,-0.600047148095902
TIF11_2D_DNA,15,85790913,89393174,-0.0287881162975305
TIF11_2D_DNA,15,89394977,91769014,0.0446738388603184
TIF11_2D_DNA,15,91769515,102519089,-0.0603587475530926
TIF11_2D_DNA,16,61762,2285270,-0.0287881162975305
TIF11_2D_DNA,16,2285271,14969307,0.0446738388603184
TIF11_2D_DNA,16,14970153,15126675,-0.208103148095902
TIF11_2D_DNA,16,15126682,16315610,0.0446738388603184
TIF11_2D_DNA,16,16316111,18566229,-0.159388162758659
TIF11_2D_DNA,16,18568906,32178441,0.0446738388603184
TIF11_2D_DNA,16,32179078,33786569,-0.292784148095902
TIF11_2D_DNA,16,33787070,35193080,0.0530522519040978
TIF11_2D_DNA,16,46457169,67237386,-0.0287881162975305
TIF11_2D_DNA,16,67237387,75513769,0.0446738388603184
TIF11_2D_DNA,16,75513793,75580004,0.515248851904098
TIF11_2D_DNA,16,75589765,75678302,0.0253346519040978
TIF11_2D_DNA,16,75681341,90288884,-0.0091921778434732
TIF11_2D_DNA,17,6004,12394353,-0.219492148095902
TIF11_2D_DNA,17,12394354,18334192,-0.935286148095902
TIF11_2D_DNA,17,18344652,18939808,-0.226733148095902
TIF11_2D_DNA,17,18945101,19125672,0.335351851904098
TIF11_2D_DNA,17,19126173,22220573,-0.246323148095902
TIF11_2D_DNA,17,25268560,34490178,-0.220586148095902
TIF11_2D_DNA,17,34490679,34806553,-0.912382148095902
TIF11_2D_DNA,17,34807054,57816335,-0.212763148095902
TIF11_2D_DNA,17,57816836,62881669,1.2532251241104
TIF11_2D_DNA,17,62882170,62893380,0.563672851904098
TIF11_2D_DNA,17,62893881,66453564,1.2532251241104
TIF11_2D_DNA,17,66454065,67935792,-0.305702148095902
TIF11_2D_DNA,17,67935793,69648098,1.1614998519041
TIF11_2D_DNA,17,69648099,81188158,-0.238442148095902
TIF11_2D_DNA,18,10501,15381134,0.0162799390851259
TIF11_2D_DNA,18,18520843,78016748,-0.0091921778434732
TIF11_2D_DNA,19,60572,2381905,0.0162799390851259
TIF11_2D_DNA,19,2382406,3206453,0.118560144864983
TIF11_2D_DNA,19,3207128,3522430,0.605723851904098
TIF11_2D_DNA,19,3522931,24364012,0.118560144864983
TIF11_2D_DNA,19,28263183,59110799,0.0768030134802206
TIF11_2D_DNA,20,68260,2572385,-0.0091921778434732
TIF11_2D_DNA,20,2572886,6065866,0.0768030134802206
TIF11_2D_DNA,20,6068362,14186540,-0.0603587475530926
TIF11_2D_DNA,20,14186541,16223281,-1.0148101480959
TIF11_2D_DNA,20,16223782,26256532,-0.0287881162975305
TIF11_2D_DNA,20,29420070,35929263,0.0768030134802206
TIF11_2D_DNA,20,35929764,47557208,0.0162799390851259
TIF11_2D_DNA,20,47557709,50808301,0.0768030134802206
TIF11_2D_DNA,20,50808802,62338499,-0.0287881162975305
TIF11_2D_DNA,20,62339880,62958313,0.0446738388603184
TIF11_2D_DNA,21,9411694,37537210,-0.0091921778434732
TIF11_2D_DNA,21,37537711,37952995,0.155396975534771
TIF11_2D_DNA,21,37952996,45859123,-0.0091921778434732
TIF11_2D_DNA,21,45860626,47614640,-0.0990259477055082
TIF11_2D_DNA,21,47615475,48111049,0.0768030134802206
TIF11_2D_DNA,22,16050501,20508931,-0.0091921778434732
TIF11_2D_DNA,22,20610444,51237548,0.0446738388603184
TIF11_org_E,1,12081,367179,-0.091266764541432
TIF11_org_E,1,367680,622013,-1.06610976454143
TIF11_org_E,1,622514,880557,0.111038635458568
TIF11_org_E,1,880988,26231275,0.409263576150253
TIF11_org_E,1,26233503,26487995,0.044310335458568
TIF11_org_E,1,26488000,29063017,0.16674293330625
TIF11_org_E,1,29063518,55166086,0.0926402871108443
TIF11_org_E,1,55166858,62035139,-0.0157450616534301
TIF11_org_E,1,62035140,64104430,0.134133452872828
TIF11_org_E,1,64104435,104160195,0.0123256287007105
TIF11_org_E,1,104160422,106699624,0.262783235458568
TIF11_org_E,1,106699625,108779768,-0.0157450616534301
TIF11_org_E,1,108779788,109000778,-0.317960764541432
TIF11_org_E,1,109001580,121484934,0.0412052235879517
TIF11_org_E,1,142542802,145368721,0.203046396748891
TIF11_org_E,1,145369222,146012972,0.593278753690228
TIF11_org_E,1,146013473,146495731,0.201949235458568
TIF11_org_E,1,146496448,147563993,0.593278753690228
TIF11_org_E,1,147575909,149368713,0.203046396748891
TIF11_org_E,1,149369214,149459645,-2.63583976454143
TIF11_org_E,1,149510146,149784975,0.325441235458568
TIF11_org_E,1,149785201,152006332,0.685209369669761
TIF11_org_E,1,152009229,152681685,0.366951104549477
TIF11_org_E,1,152681763,156786638,0.685209369669761
TIF11_org_E,1,156787139,160094366,0.521120914623624
TIF11_org_E,1,160094929,183711540,0.593278753690228
TIF11_org_E,1,183712041,198725359,0.521120914623624
TIF11_org_E,1,198725860,205858847,0.593278753690228
TIF11_org_E,1,205859348,210267935,0.521120914623624
TIF11_org_E,1,210273344,223726322,0.593278753690228
TIF11_org_E,1,223727619,223800118,0.103356435458568
TIF11_org_E,1,223803446,228109440,0.593278753690228
TIF11_org_E,1,228109441,228613248,0.521120914623624
TIF11_org_E,1,228613749,248201724,0.593278753690228
TIF11_org_E,1,248201773,248636096,0.366951104549477
TIF11_org_E,1,248636597,249231246,0.521120914623624
TIF11_org_E,2,10501,8823055,0.305125545123262
TIF11_org_E,2,8823556,89597257,0.066520525085024
TIF11_org_E,2,89597287,91714218,-0.473964764541432
TIF11_org_E,2,91714754,92267022,0.019432335458568
TIF11_org_E,2,95326672,113993187,0.066520525085024
TIF11_org_E,2,113994174,120020731,-0.0157450616534301
TIF11_org_E,2,120020732,136736949,0.0412052235879517
TIF11_org_E,2,136740869,170090084,-0.0157450616534301
TIF11_org_E,2,170092267,176196151,0.0926402871108443
TIF11_org_E,2,176196152,179396240,-0.0157450616534301
TIF11_org_E,2,179396241,179782959,-0.0990074728072343
TIF11_org_E,2,179783460,197534700,-0.0157450616534301
TIF11_org_E,2,197536959,198571185,0.16674293330625
TIF11_org_E,2,198571188,201719487,-0.0157450616534301
TIF11_org_E,2,201719674,204735879,0.134133452872828
TIF11_org_E,2,204736056,219140313,0.0123256287007105
TIF11_org_E,2,219140671,219725048,0.16674293330625
TIF11_org_E,2,219725549,231944386,0.0412052235879517
TIF11_org_E,2,231944851,234297018,0.134133452872828
TIF11_org_E,2,234298986,241992818,-0.0157450616534301
TIF11_org_E,2,241992824,243188873,0.066520525085024
TIF11_org_E,3,60501,9490368,-0.0157450616534301
TIF11_org_E,3,9495397,10343056,0.134133452872828
TIF11_org_E,3,10345455,32509524,0.0123256287007105
TIF11_org_E,3,32510025,33600870,0.16674293330625
TIF11_org_E,3,33602306,44283963,0.0123256287007105
TIF11_org_E,3,44284328,44869088,0.173305235458568
TIF11_org_E,3,44869707,47054564,0.0123256287007105
TIF11_org_E,3,47058563,50330384,0.134133452872828
TIF11_org_E,3,50330504,57294066,0.0412052235879517
TIF11_org_E,3,57294619,58064301,0.201239235458568
TIF11_org_E,3,58064444,131102392,0.0123256287007105
TIF11_org_E,3,131102893,131300578,-0.921328764541432
TIF11_org_E,3,131306106,182623666,0.0123256287007105
TIF11_org_E,3,182631584,186793606,0.0926402871108443
TIF11_org_E,3,186794107,192126024,-0.0157450616534301
TIF11_org_E,3,192126525,194041461,-0.959639764541432
TIF11_org_E,3,194047752,197955212,0.134133452872828
TIF11_org_E,4,13323,49632814,0.0123256287007105
TIF11_org_E,4,52660618,135122470,0.0412052235879517
TIF11_org_E,4,135122971,139979673,0.372497235458568
TIF11_org_E,4,139980174,161003636,0.0123256287007105
TIF11_org_E,4,161003637,162954249,-0.926293764541432
TIF11_org_E,4,162955441,191025802,-0.0157450616534301
TIF11_org_E,5,10501,45907753,0.0412052235879517
TIF11_org_E,5,49555075,68878310,0.0926402871108443
TIF11_org_E,5,68881359,70242700,-0.137640764541432
TIF11_org_E,5,70247660,133493706,0.0412052235879517
TIF11_org_E,5,133494008,134235424,0.211298634681869
TIF11_org_E,5,134245790,137228377,-0.0157450616534301
TIF11_org_E,5,137230013,139193526,0.211298634681869
TIF11_org_E,5,139193542,145849259,0.0926402871108443
TIF11_org_E,5,145850208,148700055,-0.0157450616534301
TIF11_org_E,5,148702149,180376040,0.0926402871108443
TIF11_org_E,5,180376275,180430962,1.35859023545857
TIF11_org_E,5,180431355,180769121,0.134133452872828
TIF11_org_E,5,180769622,180892780,-1.22638976454143
TIF11_org_E,5,180898939,180899428,0.008115835458568
TIF11_org_E,6,60501,10439945,0.0412052235879517
TIF11_org_E,6,10440446,10935457,0.211298634681869
TIF11_org_E,6,10942624,29577127,0.0412052235879517
TIF11_org_E,6,29578592,31918734,0.134133452872828
TIF11_org_E,6,31918909,41766655,0.066520525085024
TIF11_org_E,6,41767568,44151543,0.134133452872828
TIF11_org_E,6,44151604,51900496,0.0123256287007105
TIF11_org_E,6,51907561,51949818,0.521120914623624
TIF11_org_E,6,51950319,58745455,0.0123256287007105
TIF11_org_E,6,61944509,70917047,-0.0157450616534301
TIF11_org_E,6,70926613,73902456,-0.961969764541432
TIF11_org_E,6,73904206,74354351,-0.692126764541432
TIF11_org_E,6,74363478,86217130,-0.958939764541432
TIF11_org_E,6,86217609,90605816,-0.845381764541432
TIF11_org_E,6,90606317,99781425,-0.992729764541432
TIF11_org_E,6,99790762,116265609,0.0926402871108443
TIF11_org_E,6,116266110,131216319,-0.0157450616534301
TIF11_org_E,6,131220620,133003802,0.066520525085024
TIF11_org_E,6,133004303,133135286,0.694871235458568
TIF11_org_E,6,133135787,134490834,0.017329135458568
TIF11_org_E,6,134491335,149893745,-0.927282764541432
TIF11_org_E,6,149899971,150141943,-0.655817764541432
TIF11_org_E,6,150147345,160234703,-0.895857764541432
TIF11_org_E,6,160236928,171055067,-0.998879764541432
TIF11_org_E,7,13745,4876132,0.305125545123262
TIF11_org_E,7,4876138,6896744,0.409263576150253
TIF11_org_E,7,6897245,23530777,0.305125545123262
TIF11_org_E,7,23531278,23724308,0.847065235458568
TIF11_org_E,7,23725788,55815727,0.593278753690228
TIF11_org_E,7,55815811,57938684,0.685209369669761
TIF11_org_E,7,61657309,159128163,0.066520525085024
TIF11_org_E,8,14085,11971043,-0.986889764541432
TIF11_org_E,8,11990186,11996293,-9.71855976454143
TIF11_org_E,8,12004460,43398986,-0.880774246279085
TIF11_org_E,8,47458042,58050578,0.593278753690228
TIF11_org_E,8,58050579,88884535,0.818803235458568
TIF11_org_E,8,88885036,131248641,0.315189240838528
TIF11_org_E,8,131249142,146303522,0.315189240838528
TIF11_org_E,9,12194,20410624,0.0123256287007105
TIF11_org_E,9,20411125,20789624,-0.973409764541432
TIF11_org_E,9,20790125,21837415,-0.0157450616534301
TIF11_org_E,9,21862637,22307717,-8.05845976454143
TIF11_org_E,9,22307718,47314258,0.0926402871108443
TIF11_org_E,9,65468180,70889959,0.26805042357738
TIF11_org_E,9,70890460,127298394,0.0412052235879517
TIF11_org_E,9,127300391,128104678,0.211298634681869
TIF11_org_E,9,128108889,131051157,0.066520525085024
TIF11_org_E,9,131051658,132985082,0.16674293330625
TIF11_org_E,9,132985322,141152931,0.0412052235879517
TIF11_org_E,10,60501,135516032,0.0412052235879517
TIF11_org_E,11,60501,3700093,0.0123256287007105
TIF11_org_E,11,3700697,4044557,0.26805042357738
TIF11_org_E,11,4045058,8771577,0.0123256287007105
TIF11_org_E,11,8772078,10506551,0.134133452872828
TIF11_org_E,11,10508744,18361259,0.0123256287007105
TIF11_org_E,11,18362899,18719843,0.211298634681869
TIF11_org_E,11,18722440,46406958,0.0123256287007105
TIF11_org_E,11,46406963,48266745,0.16674293330625
TIF11_org_E,11,48266746,51566742,0.0123256287007105
TIF11_org_E,11,55032363,55370454,0.0412052235879517
TIF11_org_E,11,55370955,55419365,-0.561432764541432
TIF11_org_E,11,55432590,62301083,0.0412052235879517
TIF11_org_E,11,62301087,64110764,0.16674293330625
TIF11_org_E,11,64110768,64137558,0.409263576150253
TIF11_org_E,11,64137672,67933548,0.0926402871108443
TIF11_org_E,11,67934501,68702187,0.16674293330625
TIF11_org_E,11,68702776,89644172,0.0412052235879517
TIF11_org_E,11,89644673,89706743,-0.727415764541432
TIF11_org_E,11,89714776,118178244,0.0412052235879517
TIF11_org_E,11,118178963,119217006,0.16674293330625
TIF11_org_E,11,119217007,134946016,0.0123256287007105
TIF11_org_E,12,67909,34431528,0.0412052235879517
TIF11_org_E,12,37857195,48543744,0.0123256287007105
TIF11_org_E,12,48543745,52408134,0.134133452872828
TIF11_org_E,12,52408837,53188071,-0.0157450616534301
TIF11_org_E,12,53189267,54922157,0.134133452872828
TIF11_org_E,12,54924959,55863268,-0.0157450616534301
TIF11_org_E,12,55863269,57396815,0.16674293330625
TIF11_org_E,12,57396816,57690374,0.039314135458568
TIF11_org_E,12,57691061,57989110,0.134133452872828
TIF11_org_E,12,57989698,71078787,0.066520525085024
TIF11_org_E,12,71079288,88974172,-0.0157450616534301
TIF11_org_E,12,88974673,109205112,0.066520525085024
TIF11_org_E,12,109210716,113132300,0.16674293330625
TIF11_org_E,12,113133422,120599428,0.0926402871108443
TIF11_org_E,12,120599614,123308033,0.16674293330625
TIF11_org_E,12,123310777,123380621,-0.0990074728072343
TIF11_org_E,12,123381122,123464782,0.172669235458568
TIF11_org_E,12,123464783,123482194,-0.106183764541432
TIF11_org_E,12,123484929,124356126,0.16674293330625
TIF11_org_E,12,124358086,133841395,0.0412052235879517
TIF11_org_E,13,19020501,23894918,0.16674293330625
TIF11_org_E,13,23898390,86759824,0.0412052235879517
TIF11_org_E,13,86910825,115109378,0.0123256287007105
TIF11_org_E,14,19057401,20087795,-0.128840764541432
TIF11_org_E,14,20088296,20404581,0.338496235458568
TIF11_org_E,14,20404582,23026141,0.0412052235879517
TIF11_org_E,14,23026448,23512366,0.16674293330625
TIF11_org_E,14,23517565,31354850,0.0412052235879517
TIF11_org_E,14,31354957,32020177,0.211298634681869
TIF11_org_E,14,32030537,34903915,-0.005410164541432
TIF11_org_E,14,34904416,35871435,0.26805042357738
TIF11_org_E,14,35871605,37891544,-0.0157450616534301
TIF11_org_E,14,37892045,38170714,-1.04751976454143
TIF11_org_E,14,38171215,107283148,0.066520525085024
TIF11_org_E,15,20044633,102519089,0.066520525085024
TIF11_org_E,16,61762,2285270,0.0412052235879517
TIF11_org_E,16,2285271,14969307,0.134133452872828
TIF11_org_E,16,14970153,15124000,-0.131696764541432
TIF11_org_E,16,15125635,16329174,0.134133452872828
TIF11_org_E,16,16329675,18583776,-0.0157450616534301
TIF11_org_E,16,18584277,31985199,0.134133452872828
TIF11_org_E,16,31985569,35193080,-0.0157450616534301
TIF11_org_E,16,46457169,66605152,0.066520525085024
TIF11_org_E,16,66611002,70691165,0.16674293330625
TIF11_org_E,16,70693499,71570055,0.0412052235879517
TIF11_org_E,16,71570556,72094791,0.16674293330625
TIF11_org_E,16,72097015,72984913,-0.0157450616534301
TIF11_org_E,16,72991161,75513769,0.16674293330625
TIF11_org_E,16,75513793,75580004,0.571994235458568
TIF11_org_E,16,75589765,76311042,0.149503835458568
TIF11_org_E,16,76311543,90288884,0.066520525085024
TIF11_org_E,17,6004,7565370,-0.843834764541432
TIF11_org_E,17,7569586,7591465,-2.49476976454143
TIF11_org_E,17,7591966,18939808,-0.881618764541432
TIF11_org_E,17,18945101,19125672,-0.258072764541432
TIF11_org_E,17,19126173,22220573,-0.880774246279085
TIF11_org_E,17,25268560,29899161,-0.863429764541432
TIF11_org_E,17,29899162,30771021,-0.692607764541432
TIF11_org_E,17,30771522,34501011,-0.886775764541432
TIF11_org_E,17,34501945,34640530,-1.74272976454143
TIF11_org_E,17,34640824,44364335,-0.833054764541432
TIF11_org_E,17,44372969,44769742,-0.271415764541432
TIF11_org_E,17,44770243,57651317,-0.872144764541432
TIF11_org_E,17,57651473,57680012,-0.284378764541432
TIF11_org_E,17,57682428,57816335,-0.868908764541432
TIF11_org_E,17,57816836,62881669,0.685209369669761
TIF11_org_E,17,62882170,62893380,0.132592935458568
TIF11_org_E,17,62893881,66453564,0.685209369669761
TIF11_org_E,17,66454065,67935792,-0.938990764541432
TIF11_org_E,17,67935793,69648098,0.533553235458568
TIF11_org_E,17,69648099,81188158,-0.881379764541432
TIF11_org_E,18,10501,15381134,0.066520525085024
TIF11_org_E,18,18520843,78016748,0.0412052235879517
TIF11_org_E,19,60572,3206453,0.0926402871108443
TIF11_org_E,19,3207128,3496767,0.711898235458568
TIF11_org_E,19,3497268,9678854,0.16674293330625
TIF11_org_E,19,9679355,18529944,0.211298634681869
TIF11_org_E,19,18537921,19018952,0.066520525085024
TIF11_org_E,19,19019739,24364012,0.211298634681869
TIF11_org_E,19,28263183,41349820,0.134133452872828
TIF11_org_E,19,41350556,41354201,-9.73062976454143
TIF11_org_E,19,41381597,48176980,0.134133452872828
TIF11_org_E,19,48178969,48321239,0.593278753690228
TIF11_org_E,19,48321740,50304360,0.16674293330625
TIF11_org_E,19,50304571,50398435,-0.027928564541432
TIF11_org_E,19,50399127,51327088,0.16674293330625
TIF11_org_E,19,51329003,52893754,0.066520525085024
TIF11_org_E,19,52894255,56884707,0.134133452872828
TIF11_org_E,19,56884901,57347619,-0.0157450616534301
TIF11_org_E,19,57348120,59110799,0.134133452872828
TIF11_org_E,20,68260,6093251,0.0926402871108443
TIF11_org_E,20,6096450,13514869,-0.0157450616534301
TIF11_org_E,20,13515370,14186540,0.0926402871108443
TIF11_org_E,20,14186541,16223281,-0.988619764541432
TIF11_org_E,20,16223782,26256532,0.0123256287007105
TIF11_org_E,20,29420070,35796648,0.134133452872828
TIF11_org_E,20,35800286,47568035,0.066520525085024
